Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2018-205474_Example01P.zmx
Title:	JP 2018-205474 Example 1 (Canon TS-E90mm f2.8L Macro)
Date:	11/7/2025 4:14:22 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       3.0484134
       1.7000000      0.98658795       3.0690641
       3.4000000      0.98416002       3.0728474
       5.1000000      0.97889599       3.0810985
       6.8000000      0.97033742       3.0946566
       8.5000000      0.93353717       3.1550631
       10.200000      0.90049371       3.2124288
       11.900000      0.85560969       3.2956115
       13.600000      0.82827339       3.3495542
       15.300000      0.78287284       3.4453095
       17.000000      0.74974813       3.5205958
       18.700000      0.71780639       3.5980749
       20.400000      0.66367842       3.7419244
       22.100000      0.62876419       3.8444123
       23.800000      0.56789461       4.0451999
       25.500000      0.53685416       4.1605017
       27.200000      0.47608622       4.4180543
       28.900000      0.44890102       4.5498655
       30.600000      0.41139038       4.7527699
       32.300000      0.35730419       5.0998195
       34.000000      0.29176960       5.6435690
