Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US005267086_Example01P.zmx
Title:	US 5,267,086 Example 1 (Ricoh smc Pentax-F 85mm F2.8 Soft)
Date:	11/7/2025 5:00:41 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       38.452318       44.610743       37.030604       32.777404
       1.4400000       38.484582       44.646658       37.062092       32.806247
       2.8800000       38.580620       44.753540       37.155833       32.892125
       4.3200000       38.738190       44.928824       37.309673       33.033104
       5.7600000       38.953614       45.168306       37.520083       33.226005
       7.2000000       39.221872       45.466252       37.782239       33.466487
       8.6400000       39.536725       45.815546       38.090142       33.749147
       10.080000       39.890883       46.207884       38.436772       34.067654
       11.520000       40.276198       46.634003       38.814275       34.414914
       12.960000       40.683900       47.083965       39.214178       34.783265
       14.400000       41.104866       47.547467       39.627646       35.164696
       15.840000       41.529932       48.014210       40.045771       35.551107
       17.280000       41.950242       48.474314       40.459898       35.934595
       18.720000       42.357652       48.918798       40.862011       36.307788
       20.160000       42.745215       49.340155       41.245168       36.664231
       21.600000       43.107755       49.733045       41.604042       36.998851
