Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003467462_Example01P.zmx
Title:	US 3,467,462 Example 1 (Ricoh SMCT Pentax 6x7 300mm f4)
Date:	11/7/2025 4:55:56 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.3139308       2.0815693      0.72267665      0.56925443
       2.9866667       1.3206114       2.0768595      0.72215397      0.56932508
       5.9733333       1.3399710       2.0626865      0.72052866      0.56979043
       8.9600000       1.3701117       2.0389480      0.71766188      0.57141661
       11.946667       1.4083083       2.0055719      0.71343536      0.57549691
       14.933333       1.4515106       1.9626759      0.70793432      0.58386244
       17.920000       1.4968404       1.9108157      0.70172843      0.59886538
       20.906667       1.5420263       1.8513494      0.69626698      0.62330260
       23.893333       1.5857713       1.7869553      0.69437482      0.66025579
       26.880000       1.6280769       1.7223272      0.70073913      0.71285977
       29.866667       1.6705344       1.6650052      0.72208406      0.78406012
       32.853333       1.7165608       1.6260888      0.76656633      0.87643943
       35.840000       1.7715029       1.6201813      0.84220312      0.99215337
       38.826667       1.8424770       1.6636034      0.95504309       1.1329542
       41.813333       1.9378106       1.7706322       1.1082975       1.3002469
       44.800000       2.0660578       1.9496131       1.3027760       1.4951327
