Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003975089_Example01P.zmx
Title:	US 3,975,089 Example 1 (Vivitar Series 1 35-85mm f2.8)
Date:	11/7/2025 4:57:33 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       2.1329646       2.8056384       1.7172890       1.6816439
       1.4423333       2.2290023       2.8859116       1.8051160       1.7625048
       2.8846667       2.4927267       3.1125282       2.0477126       1.9883982
       4.3270000       2.8738588       3.4530826       2.4040235       2.3261304
       5.7693333       3.3300942       3.8756465       2.8430327       2.7505745
       7.2116667       3.8401545       4.3607998       3.3533302       3.2533123
       8.6540000       4.4044084       4.9061046       3.9417455       3.8417824
       10.096333       5.0436669       5.5274201       4.6307624       4.5369332
       11.538667       5.7981065       6.2590147       5.4563442       5.3711875
       12.981000       6.7246668       7.1518521       6.4652777       6.3862485
       14.423333       7.8910631       8.2685288       7.7111153       7.6300011
       15.865667       9.3656145       9.6737007       9.2478111       9.1514839
       17.308000       11.202068       11.418755       11.118691       10.991379
       18.750333       13.413917       13.515666       13.333411       13.160814
       20.192667       15.918027       15.882456       15.811395       15.587645
       21.635000       18.384035       18.210907       18.223514       17.961603
