Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003975089_Example01P.zmx
Title:	US 3,975,089 Example 1 (Vivitar Series 1 35-85mm f2.8)
Date:	11/7/2025 4:17:07 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       2.9729621
       1.0817500      0.99198845       2.9849431
       2.1635000      0.98680807       2.9927678
       3.2452500      0.98502856       2.9954699
       4.3270000      0.97072176       3.0174632
       5.4087500      0.96754757       3.0224088
       6.4905000      0.94516573       3.0579853
       7.5722500      0.90170930       3.1308056
       8.6540000      0.84661428       3.2310716
       9.7357500      0.82832990       3.2665379
       10.817500      0.80555783       3.3123865
       11.899250      0.76043400       3.4092481
       12.981000      0.73056380       3.4782460
       14.062750      0.66342590       3.6500025
       15.144500      0.62277352       3.7672488
       16.226250      0.54628388       4.0223530
       17.308000      0.45848155       4.3906461
       18.389750      0.41264465       4.6280843
       19.471500      0.32286120       5.2321651
       20.553250      0.20188235       6.6166809
       21.635000      0.16814443       7.2501690
