Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004170403_Example01P.zmx
Title:	US 4,170,403 Example 1 (Konica Minolta Hexanon 35mm F2.8)
Date:	11/7/2025 4:58:22 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.93604793       1.3593050      0.80652473      0.36106078
       1.4400000      0.93858954       1.3594857      0.80647930      0.36192502
       2.8800000      0.94605405       1.3592975      0.80664994      0.36692474
       4.3200000      0.95833799       1.3569436      0.80834846      0.38343772
       5.7600000      0.97655839       1.3508090      0.81513029      0.42336020
       7.2000000       1.0050201       1.3417813      0.83488879      0.50034595
       8.6400000       1.0536775       1.3369430      0.88207945      0.62586558
       10.080000       1.1398439       1.3544621      0.97777304      0.80798322
       11.520000       1.2868717       1.4271888       1.1451339       1.0529828
       12.960000       1.5189844       1.5986758       1.4028599       1.3669780
       14.400000       1.8561723       1.9092638       1.7630827       1.7566865
       15.840000       2.3142404       2.3858877       2.2349304       2.2302380
       17.280000       2.9099897       3.0481723       2.8300665       2.7989471
       18.720000       3.6686063       3.9229317       3.5684899       3.4806952
       20.160000       4.6317491       5.0570108       4.4851227       4.3052636
       21.600000       5.8657326       6.5269840       5.6373667       5.3213373
