Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US007218457_Example03P.zmx
Title:	US 7,218,457 Example 3 (Nikon AF-S Micro-Nikkor 105mm f/2.8G VR)
Date:	11/7/2025 5:01:17 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.0591579      0.74607476      0.89338897       1.4179828
       1.4400000       1.0545113      0.74019847      0.88673550       1.4111707
       2.8800000       1.0410703      0.72366701      0.86718880       1.3911435
       4.3200000       1.0203071      0.69974785      0.83595768       1.3591381
       5.7600000      0.99459817      0.67372522      0.79495375       1.3172561
       7.2000000      0.96712751      0.65237422      0.74666033       1.2685607
       8.6400000      0.94180846      0.64275086      0.69402918       1.2172858
       10.080000      0.92333135      0.65039568      0.64056810       1.1692167
       11.520000      0.91751235      0.67812358      0.59093653       1.1322330
       12.960000      0.93214982      0.72724458      0.55245467       1.1167473
       14.400000      0.97850618      0.80216822      0.53736150       1.1352759
       15.840000       1.0734458      0.91830670      0.56338850       1.2001211
       17.280000       1.2429221       1.1134473      0.64917430       1.3192972
       18.720000       1.5303940       1.4634806      0.81127838       1.4932608
       20.160000       2.0201099       2.1085041       1.0822332       1.7171851
       21.600000       2.8972718       3.3167055       1.5706876       2.0025236
