Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004948236_Example03P.zmx
Title:	US 4,948,236 Example 3 (Ricoh smc Pentax 6x7 120mm f3.5 Soft)
Date:	11/7/2025 5:00:27 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       37.438055       43.944893       35.810134       31.484991
       2.9866667       37.491218       44.005198       35.861438       31.531496
       5.9733333       37.649330       44.184586       36.014017       31.669791
       8.9600000       37.908400       44.478636       36.264002       31.896339
       11.946667       38.262264       44.880550       36.605400       32.205640
       14.933333       38.703308       45.382009       37.030770       32.590836
       17.920000       39.223508       45.974397       37.532196       33.044560
       20.906667       39.815825       46.650468       38.102577       33.560065
       23.893333       40.476086       47.406600       38.737368       34.132735
       26.880000       41.205629       48.246010       39.436998       34.762168
       29.866667       42.015316       49.183671       40.210496       35.455278
       32.853333       42.932214       50.254582       41.081472       36.231357
       35.840000       44.011825       51.528991       42.098923       37.131174
       38.826667       45.362529       53.142961       43.358626       38.234886
       41.813333       47.198450       55.364674       45.048980       39.700242
       44.800000       49.963118       58.749916       47.557199       41.850677
