Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\DE01045120_Example01P.zmx
Title:	DE 1045120 Example 1 (Leica Summilux-M 50mm F1.4)
Date:	11/7/2025 4:06:53 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       1.4568093
       1.0800000      0.99319157       1.4617941
       2.1600000      0.98380987       1.4687474
       3.2400000      0.97743410       1.4735299
       4.3200000      0.94680905       1.4971713
       5.4000000      0.91416550       1.5236678
       6.4800000      0.87400568       1.5582803
       7.5600000      0.84446710       1.5852995
       8.6400000      0.79997728       1.6287854
       9.7200000      0.74534722       1.6874208
       10.800000      0.69478159       1.7477469
       11.880000      0.65573543       1.7990299
       12.960000      0.62843121       1.8376967
       14.040000      0.56291205       1.9417014
       15.120000      0.49477805       2.0710829
       16.200000      0.45562120       2.1582450
       17.280000      0.40473570       2.2899023
       18.360000      0.31020395       2.6156464
       19.440000      0.27636952       2.7711347
       20.520000      0.21083317       3.1727309
       21.600000      0.14252566       3.8588346
