Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\DE01045120_Example01P.zmx
Title:	DE 1045120 Example 1 (Leica Summilux-M 50mm F1.4)
Date:	11/7/2025 4:46:45 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.7569974       2.5168543       1.4163755      0.95939781
       1.4400000       2.2627017       2.9506644       1.9521094       1.6102462
       2.8800000       3.3871084       4.0191822       3.0782604       2.7980565
       4.3200000       4.7868907       5.4479751       4.4450697       4.1579086
       5.7600000       6.3831737       7.1402120       5.9944715       5.6634113
       7.2000000       8.1737034       9.0813463       7.7328732       7.3304550
       8.6400000       10.173304       11.281404       9.6774868       9.1784844
       10.080000       12.397268       13.753937       11.842969       11.222202
       11.520000       14.855151       16.507757       14.236532       13.468332
       12.960000       17.548198       19.543912       16.855843       15.913989
       14.400000       20.469875       22.857117       19.689424       18.546734
       15.840000       23.611580       26.444193       22.721461       21.347927
       17.280000       26.977911       30.325184       25.945014       24.302521
       18.720000       30.620642       34.588972       29.392125       27.422057
       20.160000       34.717194       39.495628       33.205299       30.801235
       21.600000       39.770742       45.725982       37.824979       34.773604
