Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003748022_Example01P.zmx
Title:	US 3,748,022 Example 1 (Canon FD35mm f2)
Date:	11/7/2025 4:56:49 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.5169280       2.2526035       1.2830247      0.42759451
       1.4400000       1.5322746       2.2650586       1.2933633      0.44110437
       2.8800000       1.5755970       2.2987914       1.3220413      0.48121475
       4.3200000       1.6395368       2.3436092       1.3626149      0.54687458
       5.7600000       1.7146094       2.3850904       1.4066191      0.63813113
       7.2000000       1.7940152       2.4094032       1.4483240      0.76072747
       8.6400000       1.8820041       2.4127674       1.4942033      0.93251759
       10.080000       2.0068002       2.4196362       1.5787651       1.1874071
       11.520000       2.2339922       2.5117295       1.7795887       1.5718263
       12.960000       2.6640313       2.8456632       2.2046035       2.1357932
       14.400000       3.4023880       3.6022569       2.9468615       2.9277064
       15.840000       4.5348183       4.9058739       4.0688658       3.9977113
       17.280000       6.1438833       6.8452348       5.6353550       5.4098800
       18.720000       8.3577433       9.5630919       7.7608126       7.2688770
       20.160000       11.434294       13.365013       10.683426       9.7812176
       21.600000       15.947973       18.933031       14.936202       13.407146
