Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02687064-1.zmx
Title:	
Date:	11/7/2025 5:43:26 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000    -0.019418108    -0.019418108      0.00000000      0.00000000      0.00000000
      0.21000000    -0.019439527    -0.019451692     0.090875573     0.090875330  2.6738821E-004
      0.42000000    -0.019501571    -0.019552418      0.18175493      0.18175310  1.0046218E-003
      0.63000000    -0.019604144    -0.019720204      0.27264184      0.27263576  2.2332511E-003
      0.84000000    -0.019747090    -0.019954917      0.36354011      0.36352574  3.9531072E-003
       1.0500000    -0.019930192    -0.020256367      0.45445350      0.45442549  6.1639844E-003
       1.2600000    -0.020153167    -0.020624314      0.54538580      0.54533745  8.8656062E-003
       1.4700000    -0.020415675    -0.021058459      0.63634079      0.63626407     0.012057634
       1.6800000    -0.020717310    -0.021558453      0.72732226      0.72720780     0.015739665
       1.8900000    -0.021057607    -0.022123890      0.81833399      0.81817108     0.019911233
       2.1000000    -0.021436039    -0.022754309      0.90937977      0.90915637     0.024571805
       2.3100000    -0.021852018    -0.023449196       1.0004634       1.0001661     0.029720781
       2.5200000    -0.022304899    -0.024207979       1.0915886       1.0912028     0.035357493
       2.7300000    -0.022793972    -0.025030032       1.1827592       1.1822688     0.041481203
       2.9400000    -0.023318472    -0.025914672       1.2739791       1.2733667     0.048091101
       3.1500000    -0.023877573    -0.026861159       1.3652519       1.3644989     0.055186305
       3.3600000    -0.024470392    -0.027868698       1.4565815       1.4556678     0.062765853
       3.5700000    -0.025095989    -0.028936433       1.5479717       1.5468760     0.070828710
       3.7800000    -0.025753367    -0.030063452       1.6394262       1.6381259     0.079373756
       3.9900000    -0.026441473    -0.031248784       1.7309489       1.7294201     0.088399790
       4.2000000    -0.027159200    -0.032491398       1.8225435       1.8207609     0.097905525
       4.4100000    -0.027905388    -0.033790204       1.9142139       1.9121509      0.10788958
       4.6200000    -0.028678822    -0.035144051       2.0059638       2.0035926      0.11835050
       4.8300000    -0.029478238    -0.036551725       2.0977971       2.0950884      0.12928670
       5.0400000    -0.030302321    -0.038011951       2.1897175       2.1866410      0.14069653
       5.2500000    -0.031149707    -0.039523390       2.2817288       2.2782527      0.15257822
       5.4600000    -0.032018984    -0.041084641       2.3738349       2.3699262      0.16492989
