Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003490825_Example01P.zmx
Title:	US 3,490,825 Example 1 (Ricoh Pentax Ultra-Achromatic-Takumar 85mm F4.5)
Date:	11/7/2025 4:55:58 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.89544287       1.1213083      0.90794891      0.56899064
       1.4426667      0.89011531       1.1150207      0.90264418      0.56447288
       2.8853333      0.87515892       1.0972067      0.88766188      0.55227361
       4.3280000      0.85398668       1.0713415      0.86609787      0.53693310
       5.7706667      0.83336881       1.0443015      0.84409553      0.52743510
       7.2133333      0.82472145       1.0277513      0.83207887      0.53810693
       8.6560000      0.84444575       1.0389148      0.84531270      0.58622319
       10.098667      0.91099423       1.0984795      0.90168327      0.68507983
       11.541333       1.0384684       1.2243568       1.0159092      0.83908527
       12.984000       1.2320249       1.4253133       1.1944394       1.0460785
       14.426667       1.4891082       1.7002225       1.4357098       1.3016490
       15.869333       1.8030189       2.0415662       1.7335046       1.6008215
       17.312000       2.1646116       2.4380422       2.0790056       1.9375521
       18.754667       2.5616109       2.8743853       2.4604599       2.3032327
       20.197333       2.9762644       3.3288846       2.8610778       2.6844962
       21.640000       3.3813844       3.7687973       3.2553125       3.0599192
