Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\Note01Fig1.zmx
Title:	
Date:	11/7/2025 5:33:33 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.56586609      0.56586609      0.00000000      0.00000000      0.00000000
      0.57215213      0.56585687      0.56580440      0.20525296      0.20525890 -2.8913891E-003
       1.1443043      0.56584928      0.56561932      0.41051125      0.41055874    -0.011568328
       1.7164564      0.56584329      0.56531081      0.61578016      0.61594050    -0.026031938
       2.2886085      0.56583888      0.56487883      0.82106502      0.82144522    -0.046285292
       2.8607606      0.56583599      0.56432330       1.0263711       1.0271140    -0.072332689
       3.4329128      0.56583456      0.56364413       1.2317037       1.2329882     -0.10417966
       4.0050649      0.56583451      0.56284119       1.4370681       1.4391092     -0.14183296
       4.5772170      0.56583574      0.56191435       1.6424695       1.6455187     -0.18530058
       5.1493691      0.56583813      0.56086346       1.8479132       1.8522584     -0.23459176
       5.7215213      0.56584157      0.55968832       2.0534042       2.0593706     -0.28971695
       6.2936734      0.56584590      0.55838874       2.2589479       2.2668976     -0.35068785
       6.8658255      0.56585095      0.55696450       2.4645493       2.4748823     -0.41751740
       7.4379777      0.56585655      0.55541536       2.6702134       2.6833678     -0.49021979
       8.0101298      0.56586249      0.55374104       2.8759453       2.8923976     -0.56881043
       8.5822819      0.56586855      0.55194126       3.0817500       3.1020157     -0.65330599
       9.1544340      0.56587449      0.55001571       3.2876324       3.3122665     -0.74372441
       9.7265862      0.56588003      0.54796406       3.4935974       3.5231952     -0.84008485
       10.298738      0.56588490      0.54578597       3.6996498       3.7348473     -0.94240775
       10.870890      0.56588877      0.54348106       3.9057943       3.9472688      -1.0507148
       11.443043      0.56589132      0.54104894       4.1120356       4.1605067      -1.1650290
       12.015195      0.56589218      0.53848919       4.3183783       4.3746084      -1.2853745
       12.587347      0.56589096      0.53580137       4.5248269       4.5896222      -1.4117768
       13.159499      0.56588725      0.53298504       4.7313859       4.8055970      -1.5442627
       13.731651      0.56588061      0.53003972       4.9380596       5.0225827      -1.6828603
       14.303803      0.56587055      0.52696489       5.1448522       5.2406299      -1.8275989
       14.875955      0.56585657      0.52376006       5.3517679       5.4597904      -1.9785092
       15.448107      0.56583813      0.52042466       5.5588108       5.6801167      -2.1356230
       16.020260      0.56581467      0.51695816       5.7659847       5.9016624      -2.2989736
       16.592412      0.56578557      0.51335995       5.9732936       6.1244823      -2.4685954
       17.164564      0.56575020      0.50962944       6.1807410       6.3486321      -2.6445245
       17.736716      0.56570787      0.50576601       6.3883306       6.5741691      -2.8267978
       18.308868      0.56565786      0.50176902       6.5960658       6.8011514      -3.0154539
       18.881020      0.56559943      0.49763779       6.8039499       7.0296387      -3.2105326
       19.453172      0.56553177      0.49337166       7.0119860       7.2596921      -3.4120750
       20.025324      0.56545405      0.48896992       7.2201772       7.4913742      -3.6201236
       20.597477      0.56536538      0.48443185       7.4285262       7.7247489      -3.8347221
       21.169629      0.56526484      0.47975671       7.6370358       7.9598819      -4.0559158
       21.741781      0.56515146      0.47494374       7.8457085       8.1968407      -4.2837510
       22.313933      0.56502423      0.46999217       8.0545465       8.4356944      -4.5182758
       22.886085      0.56488208      0.46490121       8.2635520       8.6765140      -4.7595392
       23.458237      0.56472391      0.45967005       8.4727269       8.9193726      -5.0075918
       24.030389      0.56454855      0.45429786       8.6820729       9.1643452      -5.2624857
       24.602541      0.56435480      0.44878381       8.8915915       9.4115091      -5.5242741
       25.174694      0.56414141      0.44312703       9.1012841       9.6609437      -5.7930117
       25.746846      0.56390706      0.43732666       9.3111516       9.9127309      -6.0687546
       26.318998      0.56365041      0.43138182       9.5211949       10.166955      -6.3515602
       26.891150      0.56337004      0.42529160       9.7314145       10.423703      -6.6414875
       27.463302      0.56306448      0.41905510       9.9418107       10.683065      -6.9385965
       28.035454      0.56273224      0.41267140       10.152383       10.945134      -7.2429491
       28.607606      0.56237173      0.40613956       10.363133       11.210005      -7.5546081
       29.179759      0.56198136      0.39945866       10.574058       11.477776      -7.8736379
       29.751911      0.56155944      0.39262775       10.785158       11.748551      -8.2001045
       30.324063      0.56110425      0.38564587       10.996431       12.022435      -8.5340750
       30.896215      0.56061402      0.37851206       11.207877       12.299537      -8.8756179
       31.468367      0.56008693      0.37122536       11.419493       12.579971      -9.2248033
       32.040519      0.55952110      0.36378481       11.631277       12.863854      -9.5817026
       32.612671      0.55891460      0.35618943       11.843227       13.151307      -9.9463884
       33.184823      0.55826545      0.34843828       12.055340       13.442458      -10.318935
       33.756976      0.55757163      0.34053037       12.267611       13.737437      -10.699418
       34.329128      0.55683107      0.33246475       12.480038       14.036380      -11.087914
       34.901280      0.55604164      0.32424046       12.692616       14.339428      -11.484501
       35.473432      0.55520118      0.31585656       12.905341       14.646729      -11.889259
       36.045584      0.55430748      0.30731212       13.118207       14.958434      -12.302270
       36.617736      0.55335828      0.29860619       13.331209       15.274703      -12.723614
       37.189888      0.55235128      0.28973787       13.544341       15.595702      -13.153376
       37.762040      0.55128415      0.28070627       13.757595       15.921602      -13.591641
       38.334193      0.55015452      0.27151050       13.970966       16.252584      -14.038494
       38.906345      0.54895997      0.26214970       14.184445       16.588834      -14.494024
       39.478497      0.54769806      0.25262305       14.398023       16.930549      -14.958318
       40.050649      0.54636631      0.24292973       14.611693       17.277932      -15.431468
       40.622801      0.54496222      0.23306895       14.825445       17.631196      -15.913563
       41.194953      0.54348326      0.22303998       15.039268       17.990565      -16.404696
