Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2016-021011_Example04P.zmx
Title:	JP 2016-021011 Example 4 (Nikon AF-S Nikkor 20mm f/1.8G ED)
Date:	11/7/2025 4:08:53 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       1.9414111
       1.0800000      0.99356341       1.9476894
       2.1600000      0.98974588       1.9514420
       3.2400000      0.97864197       1.9624816
       4.3200000      0.96852944       1.9727002
       5.4000000      0.95477169       1.9868622
       6.4800000      0.93111856       2.0119399
       7.5600000      0.88816929       2.0600114
       8.6400000      0.85217765       2.1030637
       9.7200000      0.79396730       2.1787941
       10.800000      0.75491074       2.2344452
       11.880000      0.72562234       2.2790937
       12.960000      0.68446287       2.3466189
       14.040000      0.64879574       2.4102579
       15.120000      0.58380960       2.5408667
       16.200000      0.54399112       2.6322165
       17.280000      0.49201681       2.7677543
       18.360000      0.42467934       2.9791127
       19.440000      0.39490301       3.0893868
       20.520000      0.32443400       3.4084295
       21.600000      0.24412786       3.9292425
