Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20200192060_Example02P.zmx
Title:	US 2020/0192060 Example 2 (Hasselblad XCD 3.5 120 Macro)
Date:	11/7/2025 5:15:54 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.37470929      0.42449020      0.20225223      0.44735138
       1.8666667      0.36878009      0.41235022      0.19246102      0.43831370
       3.7333333      0.35248434      0.37684471      0.16400699      0.41163186
       5.6000000      0.33065984      0.32122865      0.12086205      0.36866896
       7.4666667      0.31227968      0.25357235     0.079511769      0.31200574
       9.3333333      0.30991147      0.19566670     0.095732770      0.24632753
       11.200000      0.33436601      0.19581991      0.17277796      0.18143239
       13.066667      0.38696505      0.27509080      0.27038935      0.14117231
       14.933333      0.45973172      0.39640000      0.37426266      0.15883728
       16.800000      0.54173222      0.53219946      0.47642827      0.22160507
       18.666667      0.62300799      0.66873977      0.56991028      0.29763250
       20.533333      0.69617946      0.79781971      0.64867811      0.37303900
       22.400000      0.75926684      0.91633941      0.71022761      0.44760511
       24.266667      0.82347065       1.0318723      0.76321094      0.53779191
       26.133333      0.92973394       1.1763766      0.84523299      0.68649521
       28.000000       1.1669970       1.4279853       1.0463269      0.96506096
