Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US09110286-1.zmx
Title:	
Date:	11/7/2025 5:51:26 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
       4.9680000      0.12660303      0.13104753       4.9728425       4.9638912      0.18032746
       5.0760000      0.12580996      0.13040626       5.0813584       5.0718019      0.18842401
       5.1840000      0.12500403      0.12975159       5.1899016       5.1797126      0.19670999
       5.2920000      0.12418549      0.12908355       5.2984727       5.2876232      0.20518641
       5.4000000      0.12335461      0.12840215       5.4070725       5.3955339      0.21385435
       5.5080000      0.12251164      0.12770742       5.5157016       5.5034446      0.22271490
       5.6160000      0.12165685      0.12699938       5.6243607       5.6113553      0.23176917
       5.7240000      0.12079052      0.12627805       5.7330504       5.7192659      0.24101832
       5.8320000      0.11991293      0.12554345       5.8417716       5.8271766      0.25046353
       5.9400000      0.11902434      0.12479561       5.9505248       5.9350873      0.26010599
       6.0480000      0.11812504      0.12403453       6.0593109       6.0429980      0.26994697
       6.1560000      0.11721531      0.12326026       6.1681304       6.1509087      0.27998772
       6.2640000      0.11629545      0.12247279       6.2769843       6.2588193      0.29022955
       6.3720000      0.11536573      0.12167217       6.3858731       6.3667300      0.30067380
       6.4800000      0.11442646      0.12085840       6.4947977       6.4746407      0.31132184
       6.5880000      0.11347792      0.12003150       6.6037587       6.5825514      0.32217507
       6.6960000      0.11252041      0.11919150       6.7127570       6.6904620      0.33323493
       6.8040000      0.11155424      0.11833841       6.8217933       6.7983727      0.34450289
       6.9120000      0.11057970      0.11747225       6.9308684       6.9062834      0.35598047
       7.0200000      0.10959708      0.11659304       7.0399831       7.0141941      0.36766920
       7.1280000      0.10860671      0.11570080       7.1491382       7.1221048      0.37957067
       7.2360000      0.10760887      0.11479553       7.2583344       7.2300154      0.39168650
       7.3440000      0.10660387      0.11387727       7.3675727       7.3379261      0.40401835
       7.4520000      0.10559202      0.11294601       7.4768538       7.4458368      0.41656792
       7.5600000      0.10457362      0.11200178       7.5861785       7.5537475      0.42933693
       7.6680000      0.10354898      0.11104459       7.6955477       7.6616582      0.44232718
       7.7760000      0.10251840      0.11007446       7.8049624       7.7695688      0.45554047
       7.8840000      0.10148218      0.10909138       7.9144232       7.8774795      0.46897869
       7.9920000      0.10044064      0.10809538       8.0239312       7.9853902      0.48264372
       8.1000000     0.099394058      0.10708645       8.1334871       8.0933009      0.49653752
       8.2080000     0.098342751      0.10606462       8.2430920       8.2012115      0.51066208
       8.3160000     0.097287010      0.10502988       8.3527467       8.3091222      0.52501945
       8.4240000     0.096227131      0.10398224       8.4624522       8.4170329      0.53961172
       8.5320000     0.095163407      0.10292170       8.5722094       8.5249436      0.55444102
       8.6400000     0.094096127      0.10184827       8.6820192       8.6328543      0.56950953
       8.7480000     0.093025576      0.10076194       8.7918826       8.7407649      0.58481950
       8.8560000     0.091952036     0.099662713       8.9018007       8.8486756      0.60037321
       8.9640000     0.090875781     0.098550587       9.0117744       8.9565863      0.61617300
       9.0720000     0.089797085     0.097425555       9.1218046       9.0644970      0.63222127
       9.1800000     0.088716212     0.096287610       9.2318926       9.1724076      0.64852046
       9.2880000     0.087633422     0.095136742       9.3420392       9.2803183      0.66507308
       9.3960000     0.086548968     0.093972940       9.4522456       9.3882290      0.68188169
       9.5040000     0.085463093     0.092796189       9.5625128       9.4961397      0.69894891
       9.6120000     0.084376035     0.091606473       9.6728420       9.6040504      0.71627742
       9.7200000     0.083288022     0.090403772       9.7832342       9.7119610      0.73386996
       9.8280000     0.082199273     0.089188065       9.8936906       9.8198717      0.75172935
       9.9360000     0.081109995     0.087959326       10.004212       9.9277824      0.76985845
       10.044000     0.080020387     0.086717528       10.114800       10.035693      0.78826019
       10.152000     0.078930633     0.085462640       10.225456       10.143604      0.80693759
       10.260000     0.077840908     0.084194629       10.336181       10.251514      0.82589370
       10.368000     0.076751370     0.082913455       10.446976       10.359425      0.84513169
       10.476000     0.075662164     0.081619079       10.557842       10.467336      0.86465475
       10.584000     0.074573422     0.080311455       10.668781       10.575246      0.88446619
       10.692000     0.073485255     0.078990534       10.779794       10.683157      0.90456937
       10.800000     0.072397760     0.077656265       10.890882       10.791068      0.92496774

Table series: Data for wavelength : 0.587562 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.066874629     0.066874629      0.00000000      0.00000000      0.00000000
      0.10800000     0.066860844     0.066865284      0.10795267      0.10795258  8.1776048E-005
      0.21600000     0.066816407     0.066837248      0.21590587      0.21590517  3.2711351E-004
      0.32400000     0.066741326     0.066790523      0.32386013      0.32385775  7.3603940E-004
      0.43200000     0.066635614     0.066725108      0.43181598      0.43181033  1.3085990E-003
      0.54000000     0.066499289     0.066641007      0.53977396      0.53976292  2.0448557E-003
      0.64800000     0.066332373     0.066538221      0.64773458      0.64771550  2.9448911E-003
      0.75600000     0.066134894     0.066416752      0.75569838      0.75566808  4.0088048E-003
      0.86400000     0.065906886     0.066276604      0.86366589      0.86362067  5.2367148E-003
      0.97200000     0.065648385     0.066117779      0.97163766      0.97157325  6.6287573E-003
       1.0800000     0.065359436     0.065940282       1.0796142       1.0795258  8.1850867E-003
       1.1880000     0.065040084     0.065744118       1.1875960       1.1874784  9.9058759E-003
       1.2960000     0.064690385     0.065529290       1.2955838       1.2954310     0.011791316
       1.4040000     0.064310394     0.065295803       1.4035778       1.4033836     0.013841618
       1.5120000     0.063900175     0.065043665       1.5115788       1.5113362     0.016057008
       1.6200000     0.063459796     0.064772879       1.6195873       1.6192888     0.018437735
       1.7280000     0.062989329     0.064483454       1.7276038       1.7272413     0.020984064
       1.8360000     0.062488851     0.064175394       1.8356288       1.8351939     0.023696280
       1.9440000     0.061958444     0.063848709       1.9436629       1.9431465     0.026574685
       2.0520000     0.061398196     0.063503405       2.0517066       2.0510991     0.029619604
       2.1600000     0.060808198     0.063139491       2.1597605       2.1590517     0.032831378
       2.2680000     0.060188547     0.062756974       2.2678251       2.2670043     0.036210368
       2.3760000     0.059539343     0.062355864       2.3759010       2.3749568     0.039756954
       2.4840000     0.058860693     0.061936169       2.4839888       2.4829094     0.043471537
       2.5920000     0.058152707     0.061497899       2.5920889       2.5908620     0.047354536
       2.7000000     0.057415500     0.061041063       2.7002020       2.6988146     0.051406392
       2.8080000     0.056649192     0.060565673       2.8083285       2.8067672     0.055627564
       2.9160000     0.055853907     0.060071737       2.9164691       2.9147198     0.060018533
       3.0240000     0.055029773     0.059559267       3.0246244       3.0226723     0.064579799
       3.1320000     0.054176923     0.059028273       3.1327948       3.1306249     0.069311882
       3.2400000     0.053295494     0.058478767       3.2409810       3.2385775     0.074215326
       3.3480000     0.052385629     0.057910761       3.3491836       3.3465301     0.079290693
       3.4560000     0.051447472     0.057324265       3.4574030       3.4544827     0.084538567
       3.5640000     0.050481173     0.056719293       3.5656400       3.5624353     0.089959554
       3.6720000     0.049486887     0.056095855       3.6738951       3.6703878     0.095554281
       3.7800000     0.048464771     0.055453965       3.7821688       3.7783404      0.10132340
       3.8880000     0.047414988     0.054793634       3.8904617       3.8862930      0.10726757
       3.9960000     0.046337703     0.054114875       3.9987746       3.9942456      0.11338751
       4.1040000     0.045233085     0.053417702       4.1071078       4.1021982      0.11968391
       4.2120000     0.044101308     0.052702126       4.2154622       4.2101508      0.12615752
       4.3200000     0.042942549     0.051968162       4.3238382       4.3181033      0.13280911
       4.4280000     0.041756987     0.051215821       4.4322364       4.4260559      0.13963945
       4.5360000     0.040544808     0.050445117       4.5406576       4.5340085      0.14664937
       4.6440000     0.039306198     0.049656063       4.6491023       4.6419611      0.15383969
       4.7520000     0.038041346     0.048848672       4.7575711       4.7499137      0.16121127
       4.8600000     0.036750448     0.048022956       4.8660646       4.8578663      0.16876500
       4.9680000     0.035433698     0.047178930       4.9745836       4.9658188      0.17650178
       5.0760000     0.034091297     0.046316605       5.0831286       5.0737714      0.18442255
       5.1840000     0.032723447     0.045435995       5.1917003       5.1817240      0.19252828
       5.2920000     0.031330351     0.044537112       5.3002993       5.2896766      0.20081994
       5.4000000     0.029912218     0.043619968       5.4089263       5.3976292      0.20929855
       5.5080000     0.028469257     0.042684577       5.5175820       5.5055818      0.21796516
       5.6160000     0.027001679     0.041730948       5.6262670       5.6135343      0.22682083
       5.7240000     0.025509699     0.040759095       5.7349820       5.7214869      0.23586665
       5.8320000     0.023993531     0.039769029       5.8437277       5.8294395      0.24510375
       5.9400000     0.022453393     0.038760760       5.9525047       5.9373921      0.25453329
       6.0480000     0.020889505     0.037734300       6.0613138       6.0453447      0.26415645
       6.1560000     0.019302086     0.036689658       6.1701557       6.1532973      0.27397444
       6.2640000     0.017691357     0.035626844       6.2790311       6.2612498      0.28398850
       6.3720000     0.016057542     0.034545868       6.3879406       6.3692024      0.29419992
       6.4800000     0.014400863     0.033446737       6.4968851       6.4771550      0.30460999
       6.5880000     0.012721544     0.032329461       6.6058652       6.5851076      0.31522005
       6.6960000     0.011019809     0.031194047       6.7148817       6.6930602      0.32603148
       6.8040000  9.2958817E-003     0.030040500       6.8239353       6.8010128      0.33704568
       6.9120000  7.5499867E-003     0.028868828       6.9330268       6.9089653      0.34826409
       7.0200000  5.7823475E-003     0.027679035       7.0421570       7.0169179      0.35968817
       7.1280000  3.9931867E-003     0.026471126       7.1513265       7.1248705      0.37131944
       7.2360000  2.1827266E-003     0.025245103       7.2605363       7.2328231      0.38315945
       7.3440000  3.5118774E-004     0.024000971       7.3697871       7.3407757      0.39520976
       7.4520000 -1.5012107E-003     0.022738729       7.4790797       7.4487283      0.40747200
       7.5600000 -3.3742512E-003     0.021458378       7.5884150       7.5566808      0.41994782
       7.6680000 -5.2677188E-003     0.020159918       7.6977936       7.6646334      0.43263892
       7.7760000 -7.1814004E-003     0.018843346       7.8072165       7.7725860      0.44554702
       7.8840000 -9.1150866E-003     0.017508659       7.9166846       7.8805386      0.45867391
       7.9920000    -0.011068571     0.016155852       8.0261986       7.9884912      0.47202139
       8.1000000    -0.013041649     0.014784919       8.1357594       8.0964438      0.48559133
       8.2080000    -0.015034124     0.013395853       8.2453679       8.2043964      0.49938562
       8.3160000    -0.017045801     0.011988644       8.3550250       8.3123489      0.51340620
       8.4240000    -0.019076489     0.010563282       8.4647317       8.4203015      0.52765507
       8.5320000    -0.021126005  9.1197537E-003       8.5744887       8.5282541      0.54213425
       8.6400000    -0.023194170  7.6580447E-003       8.6842970       8.6362067      0.55684583
       8.7480000    -0.025280812  6.1781387E-003       8.7941577       8.7441593      0.57179192
       8.8560000    -0.027385765  4.6800173E-003       8.9040715       8.8521119      0.58697472
       8.9640000    -0.029508873  3.1636601E-003       9.0140395       8.9600644      0.60239643
       9.0720000    -0.031649985  1.6290443E-003       9.1240627       9.0680170      0.61805935
       9.1800000    -0.033808960  7.6144841E-005       9.2341421       9.1759696      0.63396578
       9.2880000    -0.035985665 -1.4950656E-003       9.3442786       9.2839222      0.65011813
       9.3960000    -0.038179978 -3.0846172E-003       9.4544734       9.3918748      0.66651882
       9.5040000    -0.040391788 -4.6925424E-003       9.5647274       9.4998274      0.68317034
       9.6120000    -0.042620993 -6.3188767E-003       9.6750416       9.6077799      0.70007524
       9.7200000    -0.044867505 -7.9636584E-003       9.7854173       9.7157325      0.71723612
       9.8280000    -0.047131248 -9.6269287E-003       9.8958554       9.8236851      0.73465566
       9.9360000    -0.049412159    -0.011308732       10.006357       9.9316377      0.75233657
       10.044000    -0.051710192    -0.013009116       10.116923       10.039590      0.77028165
       10.152000    -0.054025311    -0.014728133       10.227556       10.147543      0.78849374
       10.260000    -0.056357502    -0.016465836       10.338255       10.255495      0.80697576
       10.368000    -0.058706764    -0.018222284       10.449022       10.363448      0.82573070
       10.476000    -0.061073116    -0.019997539       10.559859       10.471401      0.84476161
       10.584000    -0.063456596    -0.021791668       10.670766       10.579353      0.86407161
       10.692000    -0.065857262    -0.023604742       10.781746       10.687306      0.88366390
       10.800000    -0.068275194    -0.025436835       10.892798       10.795258      0.90354174

Table series: Data for wavelength : 0.656273 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.026549228     0.026549228      0.00000000      0.00000000      0.00000000
      0.10800000     0.026533410     0.026538953      0.10796316      0.10796307  8.1082976E-005
      0.21600000     0.026482456     0.026508128      0.21592684      0.21592614  3.2434104E-004
      0.32400000     0.026396375     0.026456754      0.32389158      0.32388922  7.2980074E-004
      0.43200000     0.026275177     0.026384831      0.43185789      0.43185229  1.2975065E-003
      0.54000000     0.026118880     0.026292362      0.53982630      0.53981536  2.0275206E-003
      0.64800000     0.025927505     0.026179347      0.64779734      0.64777843  2.9199231E-003
      0.75600000     0.025701077     0.026045790      0.75577154      0.75574150  3.9748117E-003
      0.86400000     0.025439626     0.025891691      0.86374942      0.86370457  5.1923024E-003
      0.97200000     0.025143188     0.025717055      0.97173151      0.97166765  6.5725288E-003
       1.0800000     0.024811803     0.025521884       1.0797183       1.0796307  8.1156425E-003
       1.1880000     0.024445514     0.025306183       1.1877104       1.1875938  9.8218133E-003
       1.2960000     0.024044371     0.025069954       1.2957083       1.2955569     0.011691229
       1.4040000     0.023608427     0.024813203       1.4037126       1.4035199     0.013724095
       1.5120000     0.023137740     0.024535933       1.5117236       1.5114830     0.015920637
       1.6200000     0.022632372     0.024238151       1.6197421       1.6194461     0.018281095
       1.7280000     0.022092390     0.023919861       1.7277685       1.7274091     0.020805733
       1.8360000     0.021517866     0.023581070       1.8358034       1.8353722     0.023494828
       1.9440000     0.020908876     0.023221782       1.9438473       1.9433353     0.026348678
       2.0520000     0.020265500     0.022842005       2.0519008       2.0512984     0.029367601
       2.1600000     0.019587823     0.022441745       2.1599643       2.1592614     0.032551932
       2.2680000     0.018875933     0.022021009       2.2680385       2.2672245     0.035902026
       2.3760000     0.018129924     0.021579804       2.3761238       2.3751876     0.039418256
       2.4840000     0.017349894     0.021118138       2.4842209       2.4831506     0.043101014
       2.5920000     0.016535944     0.020636019       2.5923303       2.5911137     0.046950714
       2.7000000     0.015688180     0.020133454       2.7004525       2.6990768     0.050967786
       2.8080000     0.014806713     0.019610452       2.8085880       2.8070399     0.055152682
       2.9160000     0.013891656     0.019067021       2.9167375       2.9150029     0.059505874
       3.0240000     0.012943127     0.018503171       3.0249015       3.0229660     0.064027852
       3.1320000     0.011961250     0.017918910       3.1330806       3.1309291     0.068719129
       3.2400000     0.010946149     0.017314246       3.2412753       3.2388922     0.073580235
       3.3480000  9.8979542E-003     0.016689190       3.3494862       3.3468552     0.078611724
       3.4560000  8.8167998E-003     0.016043752       3.4577139       3.4548183     0.083814168
       3.5640000  7.7028228E-003     0.015377939       3.5659589       3.5627814     0.089188163
       3.6720000  6.5561642E-003     0.014691763       3.6742219       3.6707444     0.094734323
       3.7800000  5.3769685E-003     0.013985233       3.7825033       3.7787075      0.10045329
       3.8880000  4.1653836E-003     0.013258359       3.8908039       3.8866706      0.10634571
       3.9960000  2.9215609E-003     0.012511151       3.9991241       3.9946337      0.11241228
       4.1040000  1.6456551E-003     0.011743619       4.1074646       4.1025967      0.11865369
       4.2120000  3.3782406E-004     0.010955773       4.2158260       4.2105598      0.12507067
       4.3200000 -1.0017713E-003     0.010147623       4.3242088       4.3185229      0.13166398
       4.4280000 -2.3729666E-003  9.3191790E-003       4.4326137       4.4264859      0.13843437
       4.5360000 -3.7755954E-003  8.4704516E-003       4.5410413       4.5344490      0.14538265
       4.6440000 -5.2094876E-003  7.6014503E-003       4.6494922       4.6424121      0.15250963
       4.7520000 -6.6744707E-003  6.7121850E-003       4.7579670       4.7503752      0.15981617
       4.8600000 -8.1703698E-003  5.8026655E-003       4.8664664       4.8583382      0.16730311
       4.9680000 -9.6970074E-003  4.8729013E-003       4.9749909       4.9663013      0.17497136
       5.0760000    -0.011254203  3.9229019E-003       5.0835412       5.0742644      0.18282184
       5.1840000    -0.012841776  2.9526764E-003       5.1921180       5.1822274      0.19085548
       5.2920000    -0.014459541  1.9622340E-003       5.3007219       5.2901905      0.19907325
       5.4000000    -0.016107312  9.5158317E-004       5.4093535       5.3981536      0.20747615
       5.5080000    -0.017784902 -7.9267535E-005       5.5180135       5.5061167      0.21606520
       5.6160000    -0.019492121 -1.1303100E-003       5.6267025       5.6140797      0.22484144
       5.7240000    -0.021228778 -2.2015366E-003       5.7354213       5.7220428      0.23380596
       5.8320000    -0.022994681 -3.2929400E-003       5.8441704       5.8300059      0.24295985
       5.9400000    -0.024789636 -4.4045133E-003       5.9529507       5.9379689      0.25230425
       6.0480000    -0.026613451 -5.5362500E-003       6.0617627       6.0459320      0.26184031
       6.1560000    -0.028465929 -6.6881444E-003       6.1706072       6.1538951      0.27156923
       6.2640000    -0.030346875 -7.8601910E-003       6.2794848       6.2618582      0.28149223
       6.3720000    -0.032256093 -9.0523853E-003       6.3883963       6.3698212      0.29161055
       6.4800000    -0.034193388    -0.010264723       6.4973424       6.4777843      0.30192548
       6.5880000    -0.036158564    -0.011497201       6.6063238       6.5857474      0.31243833
       6.6960000    -0.038151425    -0.012749816       6.7153412       6.6937104      0.32315044
       6.8040000    -0.040171777    -0.014022567       6.8243954       6.8016735      0.33406320
       6.9120000    -0.042219425    -0.015315453       6.9334871       6.9096366      0.34517800
       7.0200000    -0.044294178    -0.016628473       7.0426171       7.0175997      0.35649629
       7.1280000    -0.046395842    -0.017961629       7.1517862       7.1255627      0.36801956
       7.2360000    -0.048524230    -0.019314922       7.2609951       7.2335258      0.37974931
       7.3440000    -0.050679153    -0.020688355       7.3702445       7.3414889      0.39168709
       7.4520000    -0.052860426    -0.022081933       7.4795354       7.4494519      0.40383449
       7.5600000    -0.055067867    -0.023495660       7.5888685       7.5574150      0.41619313
       7.6680000    -0.057301294    -0.024929543       7.6982445       7.6653781      0.42876467
       7.7760000    -0.059560533    -0.026383590       7.8076644       7.7733412      0.44155081
       7.8840000    -0.061845410    -0.027857810       7.9171290       7.8813042      0.45455329
       7.9920000    -0.064155758    -0.029352213       8.0266390       7.9892673      0.46777388
       8.1000000    -0.066491411    -0.030866812       8.1361954       8.0972304      0.48121440
       8.2080000    -0.068852212    -0.032401622       8.2457990       8.2051934      0.49487672
       8.3160000    -0.071238005    -0.033956656       8.3554508       8.3131565      0.50876273
       8.4240000    -0.073648644    -0.035531932       8.4651515       8.4211196      0.52287439
       8.5320000    -0.076083986    -0.037127470       8.5749021       8.5290827      0.53721369
       8.6400000    -0.078543898    -0.038743291       8.6847035       8.6370457      0.55178267
       8.7480000    -0.081028252    -0.040379418       8.7945566       8.7450088      0.56658340
       8.8560000    -0.083536927    -0.042035875       8.9044624       8.8529719      0.58161802
       8.9640000    -0.086069814    -0.043712691       9.0144218       8.9609350      0.59688870
       9.0720000    -0.088626809    -0.045409895       9.1244357       9.0688980      0.61239769
       9.1800000    -0.091207822    -0.047127519       9.2345053       9.1768611      0.62814726
       9.2880000    -0.093812769    -0.048865599       9.3446314       9.2848242      0.64413973
       9.3960000    -0.096441579    -0.050624171       9.4548151       9.3927872      0.66037750
       9.5040000    -0.099094194    -0.052403275       9.5650574       9.5007503      0.67686301
       9.6120000     -0.10177057    -0.054202956       9.6753593       9.6087134      0.69359874
       9.7200000     -0.10447066    -0.056023258       9.7857219       9.7166765      0.71058725
       9.8280000     -0.10719446    -0.057864232       9.8961463       9.8246395      0.72783115
       9.9360000     -0.10994196    -0.059725928       10.006634       9.9326026      0.74533310
       10.044000     -0.11271316    -0.061608405       10.117185       10.040566      0.76309585
       10.152000     -0.11550810    -0.063511719       10.227801       10.148529      0.78112217
       10.260000     -0.11832683    -0.065435936       10.338484       10.256492      0.79941492
       10.368000     -0.12116940    -0.067381122       10.449234       10.364455      0.81797703
       10.476000     -0.12403589    -0.069347347       10.560052       10.472418      0.83681148
       10.584000     -0.12692642    -0.071334687       10.670941       10.580381      0.85592133
       10.692000     -0.12984111    -0.073343222       10.781900       10.688344      0.87530971
       10.800000     -0.13278010    -0.075373034       10.892932       10.796307      0.89497981
