Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US08493664-6.ZMX
Title:	
Date:	11/7/2025 3:58:17 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000    -0.056291150  2.0886247E-003     0.081595589
     0.010000000    -0.056305330  2.0726034E-003     0.081579427
     0.020000000    -0.056362003  2.0085665E-003     0.081514824
     0.030000000    -0.056456291  1.9020092E-003     0.081407327
     0.040000000    -0.056587943  1.7531875E-003     0.081257194
     0.050000000    -0.056756607  1.5624605E-003     0.081064790
     0.060000000    -0.056961830  1.3302896E-003     0.080830583
     0.070000000    -0.057203061  1.0572392E-003     0.080555146
     0.080000000    -0.057479646  7.4397662E-004     0.080239155
     0.090000000    -0.057790830  3.9127229E-004     0.079883392
      0.10000000    -0.058135759  6.3063372E-015     0.079488745
      0.11000000    -0.058513476 -4.2886291E-004     0.079056205
      0.12000000    -0.058922923 -8.9423537E-004     0.078586869
      0.13000000    -0.059362943 -1.3949323E-003     0.078081941
      0.14000000    -0.059832276 -1.9296646E-003     0.077542729
      0.15000000    -0.060329561 -2.4970384E-003     0.076970651
      0.16000000    -0.060853335 -3.0955554E-003     0.076367226
      0.17000000    -0.061402035 -3.7236126E-003     0.075734086
      0.18000000    -0.061973995 -4.3795017E-003     0.075072966
      0.19000000    -0.062567449 -5.0614093E-003     0.074385709
      0.20000000    -0.063180531 -5.7674167E-003     0.073674268
      0.21000000    -0.063811270 -6.4955001E-003     0.072940702
      0.22000000    -0.064457600 -7.2435301E-003     0.072187177
      0.23000000    -0.065117349 -8.0092720E-003     0.071415970
      0.24000000    -0.065788251 -8.7903862E-003     0.070629462
      0.25000000    -0.066467936 -9.5844281E-003     0.069830147
      0.26000000    -0.067153939    -0.010388849     0.069020622
      0.27000000    -0.067843697    -0.011200995     0.068203593
      0.28000000    -0.068534549    -0.012018110     0.067381875
      0.29000000    -0.069223741    -0.012837335     0.066558387
      0.30000000    -0.069908424    -0.013655710     0.065736154
      0.31000000    -0.070585661    -0.014470174     0.064918306
      0.32000000    -0.071252420    -0.015277567     0.064108076
      0.33000000    -0.071905586    -0.016074633     0.063308800
      0.34000000    -0.072541959    -0.016858019     0.062523913
      0.35000000    -0.073158257    -0.017624282     0.061756948
      0.36000000    -0.073751119    -0.018369885     0.061011536
      0.37000000    -0.074317113    -0.019091208     0.060291399
      0.38000000    -0.074852736    -0.019784545     0.059600350
      0.39000000    -0.075354422    -0.020446113     0.058942288
      0.40000000    -0.075818545    -0.021072051     0.058321193
      0.41000000    -0.076241428    -0.021658431     0.057741125
      0.42000000    -0.076619349    -0.022201260     0.057206214
      0.43000000    -0.076948550    -0.022696489     0.056720658
      0.44000000    -0.077225241    -0.023140018     0.056288713
      0.45000000    -0.077445619    -0.023527707     0.055914687
      0.46000000    -0.077605868    -0.023855380     0.055602932
      0.47000000    -0.077702181    -0.024118843     0.055357834
      0.48000000    -0.077730765    -0.024313888     0.055183803
      0.49000000    -0.077687862    -0.024436309     0.055085259
      0.50000000    -0.077569761    -0.024481916     0.055066622
      0.51000000    -0.077372819    -0.024446551     0.055132296
      0.52000000    -0.077093478    -0.024326103     0.055286655
      0.53000000    -0.076728288    -0.024116525     0.055534021
      0.54000000    -0.076273930    -0.023813861     0.055878649
      0.55000000    -0.075727243    -0.023414265     0.056324704
      0.56000000    -0.075085255    -0.022914023     0.056876237
      0.57000000    -0.074345208    -0.022309588     0.057537158
      0.58000000    -0.073504600    -0.021597605     0.058311209
      0.59000000    -0.072561218    -0.020774944     0.059201932
      0.60000000    -0.071513183    -0.019838743     0.060212632
      0.61000000    -0.070358992    -0.018786439     0.061346342
      0.62000000    -0.069097572    -0.017615820     0.062605780
      0.63000000    -0.067728332    -0.016325072     0.063993301
      0.64000000    -0.066251225    -0.014912829     0.065510848
      0.65000000    -0.064666811    -0.013378234     0.067159897
      0.66000000    -0.062976334    -0.011721004     0.068941395
      0.67000000    -0.061181795 -9.9414955E-003     0.070855694
      0.68000000    -0.059286042 -8.0407888E-003     0.072902476
      0.69000000    -0.057292864 -6.0207659E-003     0.075080675
      0.70000000    -0.055207094 -3.8842059E-003     0.077388388
      0.71000000    -0.053034724 -1.6348854E-003     0.079822777
      0.72000000    -0.050783024  7.2230998E-004     0.082379967
      0.73000000    -0.048460687  3.1812646E-003     0.085054924
      0.74000000    -0.046077970  5.7344992E-003     0.087841335
      0.75000000    -0.043646859  8.3730247E-003     0.090731463
      0.76000000    -0.041181253     0.011086182     0.093715994
      0.77000000    -0.038697153     0.013861467     0.096783875
      0.78000000    -0.036212883     0.016684336     0.099922124
      0.79000000    -0.033749322     0.019537997      0.10311563
      0.80000000    -0.031330167     0.022403174      0.10634693
      0.81000000    -0.028982215     0.025257855      0.10959597
      0.82000000    -0.026735675     0.028077012      0.11283982
      0.83000000    -0.024624516     0.030832290      0.11605242
      0.84000000    -0.022686840     0.033491670      0.11920421
      0.85000000    -0.020965300     0.036019099      0.12226181
      0.86000000    -0.019507561     0.038374077      0.12518758
      0.87000000    -0.018366800     0.040511204      0.12793925
      0.88000000    -0.017602267     0.042379686      0.13046942
      0.89000000    -0.017279896     0.043922781      0.13272501
      0.90000000    -0.017472990     0.045077196      0.13464670
      0.91000000    -0.018262965     0.045772413      0.13616831
      0.92000000    -0.019740186     0.045929949      0.13721606
      0.93000000    -0.022004889     0.045462534      0.13770779
      0.94000000    -0.025168201     0.044273197      0.13755211
      0.95000000    -0.029353278     0.042254261      0.13664743
      0.96000000    -0.034696566     0.039286212      0.13488086
      0.97000000    -0.041349213     0.035236457      0.13212707
      0.98000000    -0.049478637     0.029957923      0.12824693
      0.99000000    -0.059270280     0.023287508      0.12308603
       1.0000000    -0.070929591     0.015044330      0.11647301
