Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US008854747_Example01P.zmx
Title:	US 8,854,747 Example 1 (Canon EF-M22mm f2 STM)
Date:	11/7/2025 5:01:45 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.52405688      0.81517117      0.39287822     0.071059805
      0.91066667      0.54265254      0.82961265      0.40719061      0.10478260
       1.8213333      0.59575662      0.87259347      0.44610185      0.16351487
       2.7320000      0.67750755      0.94369359      0.50189142      0.21946447
       3.6426667      0.78100027       1.0420774      0.56863866      0.26963471
       4.5533333      0.89575055       1.1620731      0.64039838      0.31597240
       5.4640000       1.0035563       1.2868437      0.70465138      0.35417846
       6.3746667       1.0790521       1.3874214      0.73950662      0.36924934
       7.2853333       1.0978490       1.4314571      0.71965124      0.34345020
       8.1960000       1.0505574       1.3995600      0.62907175      0.27763440
       9.1066667      0.96057654       1.3061536      0.48085961      0.24576362
       10.017333      0.90616355       1.2265886      0.38166819      0.38777587
       10.928000       1.0176959       1.3098686      0.57025795      0.67965737
       11.838667       1.3750831       1.6750688       1.0286138       1.0933774
       12.749333       1.9558668       2.2914387       1.6777015       1.6591645
       13.660000       2.7472269       3.1162998       2.5334530       2.4322388
