Field,Poly,0.4861,0.5876,0.6563
0.0,0.6197,0.9785,0.4389,0.0453
4.13333,0.6697,1.0382,0.4914,0.0975
8.26667,0.8179,1.2126,0.6438,0.2381
12.4,1.0554,1.4873,0.8829,0.4564
16.53333,1.3639,1.8395,1.1896,0.7368
20.66667,1.7177,2.2393,1.5389,1.0573
24.8,2.0864,2.6519,1.9021,1.3923
28.93333,2.4375,3.04,2.2482,1.714
33.06667,2.7386,3.3659,2.5458,1.9947
37.2,2.9604,3.5955,2.7666,2.2094
41.33333,3.0813,3.7032,2.889,2.3398
45.46667,3.096,3.6821,2.9063,2.3819
49.6,3.0321,3.5638,2.8427,2.3611
53.73333,2.9833,3.4598,2.7848,2.3605
57.86667,3.1424,3.6066,2.917,2.5448
62.0,3.7492,4.3026,3.4762,3.106
