Field,Poly,0.4861,0.5876,0.6563
0.0,0.2733,0.2005,0.1176,0.4123
1.44,0.2928,0.2053,0.1178,0.4135
2.88,0.3419,0.2188,0.1228,0.4147
4.32,0.4009,0.233,0.1374,0.4094
5.76,0.4512,0.2295,0.1586,0.3877
7.2,0.4822,0.192,0.1899,0.3416
8.64,0.4986,0.1382,0.2516,0.2727
10.08,0.524,0.2043,0.3609,0.2074
11.52,0.5949,0.4227,0.5172,0.2152
12.96,0.7415,0.735,0.7136,0.3224
14.4,0.9823,1.146,0.9533,0.4849
15.84,1.3476,1.702,1.2628,0.6981
17.28,1.9094,2.5034,1.7083,1.008
18.72,2.8129,3.7403,2.4205,1.5206
20.16,4.334,5.7646,3.6404,2.4323
21.6,7.009,9.2484,5.8226,4.1125
