Field,Poly,0.4861,0.5876,0.6563
0.0,1.8196,1.4809,1.11,2.551
1.4,1.8232,1.4807,1.1176,2.5547
2.8,1.8342,1.4804,1.1402,2.5659
4.2,1.8527,1.4815,1.1768,2.5842
5.6,1.8788,1.4863,1.2255,2.6091
7.0,1.9125,1.4972,1.2843,2.6397
8.4,1.9532,1.5164,1.3504,2.6749
9.8,1.9999,1.5449,1.4204,2.713
11.2,2.0503,1.5817,1.4903,2.7515
12.6,2.1012,1.6233,1.5553,2.7873
14.0,2.1477,1.6626,1.6095,2.8164
15.4,2.1835,1.6895,1.6462,2.834
16.8,2.2014,1.6912,1.6582,2.8344
18.2,2.1943,1.6546,1.6399,2.812
19.6,2.1603,1.5739,1.5924,2.7636
21.0,2.1133,1.4747,1.5391,2.6936
