Field,Poly,0.4861,0.5876,0.6563
0.0,0.4874,0.2359,0.1758,0.7913
1.4,0.4885,0.2378,0.177,0.7915
2.8,0.4918,0.2436,0.1808,0.7921
4.2,0.4975,0.2531,0.1874,0.7933
5.6,0.5061,0.2662,0.197,0.7954
7.0,0.5178,0.2823,0.2098,0.7987
8.4,0.533,0.3009,0.2255,0.8036
9.8,0.5521,0.321,0.2438,0.8103
11.2,0.5751,0.3414,0.2635,0.8187
12.6,0.6023,0.3605,0.2833,0.8288
14.0,0.6335,0.3766,0.3013,0.8398
15.4,0.669,0.3879,0.315,0.8503
16.8,0.7095,0.3935,0.3214,0.8586
18.2,0.7569,0.395,0.3172,0.8621
19.6,0.8156,0.4009,0.3003,0.8574
21.0,0.8946,0.4341,0.2743,0.8417
