Field,Poly,0.4861,0.5876,0.6563
0.0,0.5287,0.869,0.1303,0.2577
1.4,0.531,0.8709,0.1364,0.2621
2.8,0.5381,0.8765,0.1552,0.2758
4.2,0.5508,0.8855,0.1874,0.3003
5.6,0.5696,0.8974,0.2322,0.3362
7.0,0.5939,0.9101,0.2868,0.3825
8.4,0.6217,0.9203,0.3469,0.4363
9.8,0.6488,0.9227,0.407,0.493
11.2,0.6691,0.9101,0.4609,0.5465
12.6,0.675,0.8735,0.501,0.5895
14.0,0.6588,0.8037,0.52,0.6135
15.4,0.6155,0.697,0.5124,0.6091
16.8,0.5539,0.5771,0.4822,0.5679
18.2,0.5303,0.5691,0.4674,0.4896
19.6,0.675,0.8681,0.571,0.4148
21.0,1.0733,1.4846,0.8883,0.5003
