Field,Poly,0.4861,0.5876,0.6563
0.0,3.749,5.169,2.9664,2.5782
1.4,3.7709,5.1976,2.9839,2.593
2.8,3.8378,5.2848,3.0379,2.6389
4.2,3.9541,5.4352,3.1332,2.7213
5.6,4.1268,5.6564,3.2784,2.8487
7.0,4.3664,5.9596,3.4853,3.0334
8.4,4.6865,6.359,3.7694,3.29
9.8,5.103,6.8718,4.148,3.6348
11.2,5.6334,7.5168,4.6395,4.0845
12.6,6.2955,8.3128,5.2615,4.6546
14.0,7.107,9.2785,6.0304,5.3594
15.4,8.0861,10.4316,6.9622,6.2127
16.8,9.2552,11.7922,8.0748,7.231
18.2,10.651,13.3908,9.3962,8.4392
19.6,12.3492,15.2907,10.9818,9.8859
21.0,14.5305,17.648,12.9599,11.6803
