Field,Poly,0.4861,0.5876,0.6563
0.0,0.087,0.135,0.0283,0.0606
0.28467,0.093,0.1342,0.0291,0.0615
0.56933,0.1096,0.1317,0.0318,0.0643
0.854,0.1336,0.1274,0.0367,0.0697
1.13867,0.1629,0.1213,0.044,0.0781
1.42333,0.1964,0.113,0.0539,0.0899
1.708,0.2338,0.1025,0.0661,0.1051
1.99267,0.2747,0.0897,0.0804,0.1234
2.27733,0.319,0.0755,0.0963,0.1442
2.562,0.3664,0.0637,0.1131,0.1666
2.84667,0.4166,0.0662,0.13,0.1891
3.13133,0.4691,0.0966,0.1466,0.2101
3.416,0.5237,0.1567,0.1637,0.2277
3.70067,0.5813,0.2492,0.1857,0.2407
3.98533,0.6457,0.3846,0.2249,0.251
4.27,0.7278,0.5814,0.3037,0.2707
