Field,Poly,0.4861,0.5876,0.6563
0.0,0.522,0.1299,0.0701,0.892
1.442,0.5132,0.1495,0.0955,0.8688
2.884,0.4954,0.2175,0.1786,0.8024
4.326,0.4951,0.3385,0.3183,0.7052
5.768,0.5464,0.5021,0.5039,0.6052
7.21,0.6607,0.6886,0.7189,0.5512
8.652,0.8143,0.8702,0.9385,0.5872
10.094,0.9691,1.0124,1.1302,0.695
11.536,1.0931,1.0841,1.2569,0.8161
12.978,1.1801,1.0862,1.2856,0.9087
14.42,1.285,1.1246,1.2061,0.9734
15.862,1.5476,1.4581,1.0803,1.0769
17.304,2.1158,2.259,1.137,1.3411
18.746,3.0478,3.5102,1.6538,1.8591
20.188,4.3819,5.2187,2.673,2.6886
21.63,6.2764,7.5478,4.3012,3.9839
