Field,Poly,0.4861,0.5876,0.6563
0.0,0.187,0.0599,0.1878,0.257
6.66667,0.2442,0.0539,0.1988,0.2658
13.33333,0.371,0.0574,0.2269,0.2883
20.0,0.5263,0.0861,0.2593,0.3138
26.66667,0.6943,0.1137,0.2821,0.3305
33.33333,0.8661,0.1309,0.2899,0.3334
40.0,1.0322,0.1481,0.287,0.3255
46.66667,1.1796,0.1658,0.2772,0.3102
53.33333,1.2947,0.1633,0.2562,0.2859
60.0,1.3734,0.1273,0.2225,0.2535
66.66667,1.4274,0.0804,0.1916,0.2255
73.33333,1.4771,0.0738,0.1777,0.2111
80.0,1.5399,0.0834,0.1701,0.2018
86.66667,1.6299,0.1024,0.1644,0.1938
93.33333,1.7522,0.1338,0.1511,0.1755
100.0,1.8882,0.1736,0.1138,0.1233
