Field,Poly,0.4861,0.5876,0.6563
0.0,2.0953092,3.1776143,1.201909,1.276379
1.44,2.1100498,3.2000165,1.2282738,1.2632263
2.88,2.154426,3.2665577,1.3056375,1.2250031
4.32,2.2287841,3.375304,1.429595,1.1656655
5.76,2.3333552,3.5232102,1.5946536,1.0926862
7.2,2.4678672,3.7063091,1.7953902,1.0184027
8.64,2.6311938,3.919868,2.0267944,0.96132221
10.08,2.8211199,4.158475,2.2840946,0.94488103
11.52,3.0342366,4.4160506,2.5624249,0.98978507
12.96,3.2659317,4.6857943,2.8565119,1.1028615
14.4,3.5104245,4.960086,3.160425,1.2748442
15.84,3.760802,5.2303522,3.4673823,1.488579
17.28,4.0090299,5.4869065,3.7695825,1.7264028
18.72,4.2459344,5.7187655,4.0580432,1.9724012
20.16,4.4611628,5.9134457,4.3224292,2.2120174
21.6,4.6431602,6.0567571,4.5508702,2.4311308
