Field,Poly,0.4861,0.5876,0.6563
0.0,1.1876,0.6846,0.9077,1.7141
1.4,1.1821,0.6709,0.8942,1.7069
2.8,1.1733,0.6419,0.8633,1.6908
4.2,1.1838,0.6378,0.845,1.6833
5.6,1.2474,0.7189,0.8892,1.712
7.0,1.3972,0.9235,1.0426,1.8096
8.4,1.6518,1.2479,1.3196,2.0037
9.8,2.0145,1.6789,1.7098,2.3089
11.2,2.4838,2.2151,2.2028,2.7279
12.6,3.0635,2.8689,2.7981,3.2598
14.0,3.767,3.6665,3.5066,3.9076
15.4,4.6191,4.6469,4.3506,4.6827
16.8,5.6579,5.863,5.3644,5.6069
18.2,6.936,7.3826,6.5962,6.7154
19.6,8.5228,9.2912,8.1103,8.0587
21.0,10.508,11.6957,9.9903,9.7065
