Field,Poly,0.4861,0.5876,0.6563
0.0,2.566,3.801,0.293,2.2845
1.4,2.5955,3.8242,0.2819,2.2629
2.8,2.684,3.8923,0.2613,2.1997
4.2,2.8313,4.0008,0.2729,2.0999
5.6,3.0362,4.1423,0.3589,1.9716
7.0,3.2954,4.3063,0.512,1.827
8.4,3.6037,4.4788,0.7042,1.6822
9.8,3.9539,4.6426,0.9124,1.5572
11.2,4.338,4.7775,1.1174,1.4736
12.6,4.7477,4.8596,1.3017,1.4504
14.0,5.1765,4.8622,1.4494,1.4978
15.4,5.6215,4.7558,1.5495,1.6184
16.8,6.0862,4.5092,1.6033,1.8151
18.2,6.5842,4.0925,1.6419,2.1026
19.6,7.144,3.4891,1.7546,2.5142
21.0,7.8146,2.7426,2.0984,3.1014
