Field,Poly,0.4861,0.5876,0.6563
0.0,2.5933,4.19,1.5505,0.464
1.4,2.6165,4.1973,1.5565,0.4685
2.8,2.6833,4.2174,1.5728,0.4806
4.2,2.786,4.2456,1.5955,0.4968
5.6,2.9138,4.2742,1.6183,0.512
7.0,3.0543,4.2934,1.6335,0.5206
8.4,3.1955,4.2916,1.6323,0.517
9.8,3.3262,4.2563,1.606,0.4986
11.2,3.4377,4.1752,1.5473,0.4703
12.6,3.5244,4.0369,1.453,0.4565
14.0,3.5858,3.834,1.3301,0.513
15.4,3.6295,3.5666,1.211,0.696
16.8,3.6753,3.2534,1.1794,1.0203
18.2,3.7613,2.9539,1.3652,1.4847
19.6,3.9484,2.8074,1.843,2.0964
21.0,4.3174,3.0375,2.6039,2.8721
