Field,Poly,0.4861,0.5876,0.6563
0.0,0.445,0.5157,0.4203,0.3893
1.4,0.6188,0.5111,0.4194,0.3853
2.8,0.9605,0.4988,0.4187,0.3755
4.2,1.3315,0.4835,0.4237,0.3658
5.6,1.6913,0.4721,0.4413,0.366
7.0,2.021,0.4716,0.4767,0.3855
8.4,2.3061,0.4851,0.5299,0.4284
9.8,2.5326,0.5083,0.595,0.4907
11.2,2.6857,0.5293,0.6623,0.5628
12.6,2.7488,0.5302,0.7199,0.6333
14.0,2.7042,0.4897,0.7553,0.6913
15.4,2.5333,0.387,0.7574,0.7282
16.8,2.2224,0.2363,0.7231,0.7421
18.2,1.7822,0.3586,0.6795,0.7499
19.6,1.3474,0.9042,0.7401,0.8133
21.0,1.4814,1.7947,1.1035,1.0614
