Field,Poly,0.4861,0.5876,0.6563
0.0,1.3479,2.0309,0.7829,0.8442
1.4,1.3502,2.0323,0.7885,0.8435
2.8,1.3575,2.037,0.8047,0.8417
4.2,1.3699,2.0459,0.8309,0.8399
5.6,1.3881,2.061,0.8653,0.8396
7.0,1.4127,2.0847,0.9061,0.8425
8.4,1.4447,2.1207,0.951,0.8501
9.8,1.4863,2.1743,0.9981,0.8637
11.2,1.541,2.2525,1.0469,0.8853
12.6,1.6154,2.3653,1.0998,0.9183
14.0,1.72,2.5253,1.1634,0.9691
15.4,1.8694,2.7476,1.2501,1.0481
16.8,2.082,3.0488,1.3783,1.1697
18.2,2.3779,3.4456,1.5703,1.35
19.6,2.777,3.9534,1.8479,1.6048
21.0,3.2983,4.5866,2.2288,1.9472
