Field,Poly,0.4861,0.5876,0.6563
0.0,2.3986,3.2458,0.9005,2.4319
1.4,2.4007,3.2465,0.9078,2.4346
2.8,2.4074,3.2486,0.9301,2.443
4.2,2.4192,3.2522,0.9687,2.4582
5.6,2.4375,3.2577,1.0253,2.4822
7.0,2.4641,3.2655,1.1022,2.5172
8.4,2.5012,3.2762,1.2014,2.5665
9.8,2.5521,3.2911,1.3248,2.6333
11.2,2.6203,3.3115,1.4739,2.7215
12.6,2.7102,3.3398,1.6501,2.8348
14.0,2.827,3.3787,1.8548,2.9766
15.4,2.976,3.4323,2.0892,3.1502
16.8,3.1631,3.5051,2.3546,3.3583
18.2,3.3941,3.6028,2.6522,3.6032
19.6,3.6749,3.7317,2.9835,3.8864
21.0,4.0111,3.8981,3.3497,4.2093
