Field,Poly,0.4861,0.5876,0.6563
0.0,0.064,0.0846,0.0126,0.0704
1.4,0.0869,0.0873,0.0157,0.069
2.8,0.1339,0.0953,0.0246,0.0653
4.2,0.1875,0.109,0.0388,0.061
5.6,0.2433,0.1287,0.0581,0.0595
7.0,0.2998,0.1542,0.0823,0.0651
8.4,0.3563,0.1855,0.1113,0.0804
9.8,0.4124,0.2225,0.1447,0.1044
11.2,0.4677,0.2648,0.1823,0.1352
12.6,0.522,0.3125,0.2237,0.1712
14.0,0.5749,0.3657,0.2688,0.2117
15.4,0.6262,0.4246,0.3175,0.2559
16.8,0.6761,0.4901,0.3698,0.3037
18.2,0.7248,0.5631,0.4262,0.355
19.6,0.7729,0.6452,0.4871,0.4102
21.0,0.8219,0.7385,0.5537,0.4698
