Field,Poly,0.4861,0.5876,0.6563
0.0,0.1181,0.1686,0.0515,0.1036
5.8,0.1748,0.1597,0.0514,0.1077
11.6,0.2782,0.1365,0.0543,0.1183
17.4,0.3825,0.108,0.0644,0.1313
23.2,0.4763,0.0888,0.0844,0.1451
29.0,0.5567,0.101,0.1198,0.1657
34.8,0.6234,0.1484,0.1741,0.2021
40.6,0.6752,0.2138,0.2431,0.2568
46.4,0.7079,0.2816,0.3163,0.3214
52.2,0.7144,0.3396,0.3812,0.383
58.0,0.6892,0.3807,0.4276,0.4305
63.8,0.6358,0.4063,0.4506,0.4576
69.6,0.5717,0.4256,0.4524,0.4646
75.4,0.5267,0.4486,0.4389,0.4551
81.2,0.5241,0.4772,0.4148,0.4329
87.0,0.5593,0.5055,0.3813,0.3985
