Field,Poly,0.4861,0.5876,0.6563
0.0,0.2534,0.2785,0.1685,0.2944
1.4,0.3164,0.2929,0.1677,0.2854
2.8,0.4555,0.336,0.1718,0.2608
4.2,0.6206,0.4066,0.1959,0.229
5.6,0.7924,0.4997,0.2483,0.2069
7.0,0.9611,0.6065,0.323,0.2151
8.4,1.1184,0.7155,0.4071,0.2582
9.8,1.2547,0.8126,0.4871,0.3194
11.2,1.3592,0.8814,0.5488,0.3796
12.6,1.4194,0.9029,0.5776,0.424
14.0,1.422,0.8551,0.5567,0.4422
15.4,1.355,0.7143,0.4693,0.4334
16.8,1.2194,0.4781,0.3146,0.4285
18.2,1.0776,0.4333,0.3039,0.536
19.6,1.191,1.1111,0.7869,0.89
21.0,1.9327,2.3569,1.6658,1.5692
