Field,Poly,0.4861,0.5876,0.6563
0.0,0.1371,0.1772,0.0527,0.1489
1.6,0.2024,0.1798,0.0593,0.1503
3.2,0.3296,0.1914,0.0825,0.1573
4.8,0.4741,0.2204,0.125,0.176
6.4,0.6272,0.2717,0.184,0.2109
8.0,0.7857,0.3425,0.255,0.2611
9.6,0.9472,0.4246,0.3321,0.321
11.2,1.1082,0.5077,0.4079,0.383
12.8,1.264,0.5792,0.4733,0.4377
14.4,1.4092,0.6242,0.5168,0.4742
16.0,1.5386,0.6259,0.525,0.4799
17.6,1.6494,0.5684,0.4845,0.4417
19.2,1.7473,0.4591,0.3968,0.3569
20.8,1.8582,0.4507,0.3634,0.3049
22.4,2.0478,0.8498,0.6467,0.538
24.0,2.4372,1.6619,1.2788,1.0916
