Field,Poly,0.4861,0.5876,0.6563
0.0,0.7481,0.2921,0.1644,1.2516
1.44,0.7509,0.301,0.1628,1.2482
2.88,0.7598,0.3269,0.1595,1.2381
4.32,0.7766,0.3686,0.1583,1.2219
5.76,0.804,0.4247,0.1651,1.2003
7.2,0.8451,0.4957,0.1857,1.1743
8.64,0.9041,0.5843,0.2238,1.145
10.08,0.9859,0.6971,0.283,1.1139
11.52,1.0979,0.8462,0.3702,1.0843
12.96,1.2512,1.0499,0.4974,1.0639
14.4,1.462,1.3321,0.6822,1.0687
15.84,1.7522,1.7221,0.9458,1.1282
17.28,2.1493,2.2528,1.3132,1.2842
18.72,2.6857,2.9616,1.8127,1.5799
20.16,3.3988,3.8911,2.4771,2.0496
21.6,4.331,5.0909,3.3448,2.7218
