Field,Poly,0.4861,0.5876,0.6563
0.0,0.9785,1.6339,0.2226,0.3917
1.93333,0.9865,1.6334,0.2347,0.3912
3.86667,1.0086,1.632,0.266,0.389
5.8,1.0397,1.6295,0.3074,0.3831
7.73333,1.0735,1.6251,0.3519,0.3727
9.66667,1.1041,1.6167,0.3962,0.36
11.6,1.126,1.6001,0.4381,0.3503
13.53333,1.1338,1.5687,0.4747,0.3505
15.46667,1.1218,1.5131,0.5015,0.3659
17.4,1.0849,1.4223,0.5154,0.3993
19.33333,1.0212,1.2861,0.5202,0.4569
21.26667,0.9423,1.1027,0.5424,0.5559
23.2,0.8978,0.9084,0.6472,0.7284
25.13333,1.0068,0.8721,0.914,1.0143
27.06667,1.3949,1.2629,1.3886,1.4535
29.0,2.0972,2.0957,2.0979,2.0839
