Field,Poly,0.4861,0.5876,0.6563
0.0,0.5857,0.1561,0.5875,0.8121
1.70667,0.5804,0.1601,0.5797,0.8049
3.41333,0.5676,0.1832,0.5587,0.7851
5.12,0.5568,0.2452,0.5334,0.7583
6.82667,0.5637,0.3517,0.5201,0.7348
8.53333,0.6061,0.4971,0.5409,0.7296
10.24,0.6954,0.6738,0.6133,0.7595
11.94667,0.8308,0.8739,0.7394,0.8363
13.65333,1.0024,1.0879,0.908,0.9609
15.36,1.195,1.3015,1.1024,1.1235
17.06667,1.3884,1.4923,1.3016,1.3065
18.77333,1.5531,1.623,1.4757,1.4838
20.48,1.6448,1.6345,1.5774,1.6155
22.18667,1.6156,1.4679,1.5362,1.641
23.89333,1.6062,1.4752,1.3522,1.5196
25.6,2.9867,3.7197,2.0915,1.8128
