Field,Poly,0.4861,0.5876,0.6563
0.0,2.1618,3.3428,0.9476,1.3953
1.4,2.2367,3.3719,0.9377,1.3521
2.8,2.4421,3.4548,0.9216,1.2294
4.2,2.7326,3.5785,0.9339,1.0484
5.6,3.0592,3.7227,1.0061,0.845
7.0,3.3797,3.8625,1.1384,0.6725
8.4,3.6605,3.9712,1.3009,0.5947
9.8,3.8752,4.0232,1.4544,0.6291
11.2,4.0035,3.9947,1.5634,0.7134
12.6,4.0302,3.8635,1.5983,0.7767
14.0,3.944,3.6082,1.5336,0.7744
15.4,3.7395,3.2084,1.3464,0.6832
16.8,3.4233,2.6492,1.0181,0.5132
18.2,3.0336,1.9497,0.5673,0.4453
19.6,2.6959,1.3421,0.5344,0.8483
21.0,2.7144,1.7563,1.4359,1.6315
