Field,Poly,0.4861,0.5876,0.6563
0.0,0.4077,0.2142,0.5012,0.4489
3.0,0.4048,0.2095,0.498,0.4467
6.0,0.3964,0.1961,0.4884,0.4404
9.0,0.3839,0.1771,0.4735,0.4307
12.0,0.3694,0.1583,0.4549,0.4191
15.0,0.356,0.1501,0.4349,0.4075
18.0,0.3473,0.1622,0.4163,0.3983
21.0,0.3456,0.1939,0.4014,0.3934
24.0,0.3508,0.2362,0.3904,0.3928
27.0,0.3601,0.2807,0.3803,0.3939
30.0,0.3688,0.3257,0.3639,0.3904
33.0,0.3764,0.383,0.3315,0.3737
36.0,0.3987,0.4887,0.2787,0.3359
39.0,0.4867,0.7017,0.2481,0.2872
42.0,0.7213,1.0898,0.3996,0.3268
45.0,1.1851,1.7364,0.8204,0.621
