Field,Poly,0.4861,0.5876,0.6563
0.0,7.3721,12.0335,1.3302,4.0582
2.0,7.3693,11.9907,1.4247,4.1052
4.0,7.3614,11.8618,1.6744,4.2416
6.0,7.3498,11.6456,2.0156,4.4548
8.0,7.3354,11.3378,2.3961,4.7263
10.0,7.3171,10.9284,2.7781,5.0344
12.0,7.291,10.3976,3.1317,5.3571
14.0,7.2516,9.7121,3.4347,5.6762
16.0,7.1981,8.8212,3.6793,5.9837
18.0,7.1487,7.6561,3.8949,6.2942
20.0,7.1727,6.1412,4.19,6.665
22.0,7.4447,4.2765,4.8031,7.2264
24.0,8.2964,2.8393,6.0869,8.2067
26.0,10.1818,4.8501,8.3918,9.9252
28.0,13.5322,9.8516,12.0161,12.7453
30.0,18.6053,16.852,17.2245,17.0082
