Field,Poly,0.4861,0.5876,0.6563
0.0,1.1629693,0.57462804,0.49992783,1.8647702
1.444,1.1541667,0.67125758,0.46857047,1.8227194
2.888,1.1337883,0.89666837,0.38589024,1.6993054
4.332,1.1233542,1.1732825,0.3225259,1.5059172
5.776,1.168457,1.4765573,0.4617749,1.2774508
7.22,1.3408043,1.8221033,0.83969994,1.1179162
8.664,1.7166764,2.2634593,1.4090154,1.2438585
10.108,2.3561525,2.8940469,2.1874536,1.7933374
11.552,3.3175717,3.8404937,3.2305627,2.7246224
12.996,4.6822053,5.2515042,4.6240519,4.0251563
14.44,6.5696172,7.2986508,6.4889344,5.7593419
15.884,9.1514223,10.195311,8.9934828,8.0551633
17.328,12.672479,14.229557,12.373519,11.109947
18.772,17.486071,19.811067,16.965445,15.214833
20.216,24.110533,27.539742,23.258765,20.79899
21.66,33.317332,38.308334,31.97728,28.500084
