Field,Poly,0.4861,0.5876,0.6563
0.0,4.0558,5.3812,1.335,4.3138
1.2,4.2403,5.3924,1.3168,4.3
2.4,4.7577,5.4331,1.2839,4.2646
3.6,5.5307,5.5231,1.3015,4.2241
4.8,6.4871,5.6885,1.4536,4.2036
6.0,7.5742,5.9525,1.7789,4.2301
7.2,8.7531,6.3251,2.2467,4.3231
8.4,9.9901,6.7961,2.7938,4.4828
9.6,11.2512,7.3356,3.3506,4.6822
10.8,12.5001,7.9022,3.8438,4.8655
12.0,13.6997,8.4609,4.1966,4.9513
13.2,14.8219,9.0219,4.3441,4.8409
14.4,15.8734,9.7249,4.3034,4.4468
15.6,16.9584,10.9947,4.4223,3.8381
16.8,18.4157,13.6981,5.7741,3.8776
18.0,21.0597,19.0852,9.603,6.4671
