Field,Poly,0.4861,0.5876,0.6563
0.0,0.1465,0.1863,0.0765,0.1544
1.4,0.1513,0.1817,0.0761,0.1506
2.8,0.1664,0.1692,0.0778,0.1399
4.2,0.1929,0.1531,0.0889,0.1255
5.6,0.2309,0.1419,0.1141,0.1135
7.0,0.2788,0.1462,0.1519,0.1128
8.4,0.3341,0.1707,0.1975,0.1286
9.8,0.3933,0.2095,0.2463,0.1571
11.2,0.4532,0.2539,0.2939,0.1907
12.6,0.5105,0.2975,0.3365,0.2229
14.0,0.563,0.3373,0.3713,0.2495
15.4,0.6104,0.3756,0.3976,0.2689
16.8,0.6559,0.4229,0.4194,0.2849
18.2,0.7088,0.4999,0.4489,0.3102
19.6,0.786,0.6336,0.51,0.369
21.0,0.9118,0.8475,0.6321,0.487
