Field,Poly,0.4861,0.5876,0.6563
0.0,0.19278002,0.28535092,0.113512,0.13108121
1.4,0.2166459,0.28432288,0.11873548,0.13219674
2.8,0.2752348,0.28282443,0.1341855,0.13665238
4.2,0.34901757,0.28471437,0.15848944,0.14666525
5.6,0.42567067,0.29351042,0.18830464,0.16312089
7.0,0.49707046,0.30933704,0.2186423,0.18427918
8.4,0.55650775,0.32832422,0.244056,0.20714437
9.8,0.59843275,0.34629446,0.26093871,0.23078287
11.2,0.62073414,0.36749297,0.27306339,0.26127437
12.6,0.63178842,0.41984631,0.30369305,0.31731741
14.0,0.66683212,0.5633375,0.40313675,0.42932393
15.4,0.80568478,0.86412752,0.62220875,0.6294419
16.8,1.1481541,1.3806009,0.9978617,0.9502029
18.2,1.7756248,2.1923645,1.5806916,1.4368574
19.6,2.7868532,3.4338212,2.4606401,2.1647786
21.0,4.3587312,5.3371925,3.7962015,3.2649583
