Field,Poly,0.4861,0.5876,0.6563
0.0,0.0469,0.0173,0.0085,0.0789
1.2,0.0507,0.0213,0.0129,0.0791
2.4,0.0618,0.0319,0.0229,0.0802
3.6,0.0791,0.0477,0.0367,0.0829
4.8,0.1017,0.0674,0.0538,0.0882
6.0,0.1289,0.0901,0.0732,0.0964
7.2,0.1599,0.1142,0.094,0.1067
8.4,0.194,0.138,0.1145,0.1177
9.6,0.2309,0.16,0.1337,0.1277
10.8,0.2711,0.1799,0.151,0.1356
12.0,0.3169,0.2005,0.1684,0.142
13.2,0.3731,0.2308,0.1926,0.153
14.4,0.4483,0.2881,0.237,0.1827
15.6,0.555,0.3932,0.3194,0.2499
16.8,0.7093,0.5649,0.456,0.3691
18.0,0.9292,0.8199,0.6611,0.5511
