Field,Poly,0.4861,0.5876,0.6563
0.0,0.5422,0.7442,0.3265,0.4708
6.0,0.551,0.748,0.3399,0.48
12.0,0.5766,0.7592,0.3771,0.5068
18.0,0.6175,0.7779,0.432,0.5487
24.0,0.672,0.8049,0.4986,0.6027
30.0,0.7394,0.8425,0.5733,0.6659
36.0,0.8195,0.8947,0.6538,0.7356
42.0,0.9125,0.9665,0.7381,0.8087
48.0,1.0169,1.0614,0.8236,0.881
54.0,1.1282,1.1788,0.9051,0.9462
60.0,1.2372,1.3102,0.9731,0.9943
66.0,1.328,1.437,1.0115,1.0098
72.0,1.3761,1.5267,0.995,0.9693
78.0,1.3499,1.5307,0.8883,0.8391
84.0,1.2285,1.3937,0.6669,0.5869
90.0,1.1237,1.1711,0.572,0.4136
