Field,Poly,0.4861,0.5876,0.6563
0.0,6.904,7.7834,6.5563,6.2795
3.66667,6.8247,7.6944,6.4783,6.2077
7.33333,6.5919,7.4334,6.2496,5.9969
11.0,6.2208,7.0179,5.885,5.6599
14.66667,5.7366,6.4762,5.4092,5.2184
18.33333,5.1734,5.847,4.8566,4.7017
22.0,4.5743,5.178,4.271,4.1473
25.66667,3.99,4.5235,3.7054,3.5999
29.33333,3.4752,3.9394,3.2195,3.1104
33.0,3.0793,3.4727,2.8689,2.7292
36.66667,2.8272,3.143,2.6808,2.4894
40.33333,2.7015,2.9284,2.6314,2.3851
44.0,2.6499,2.777,2.6562,2.3698
47.66667,2.622,2.6497,2.6928,2.3872
51.33333,2.6173,2.5856,2.7232,2.4132
55.0,2.7327,2.7707,2.8114,2.4918
