Field,Poly,0.4861,0.5876,0.6563
0.0,0.9195,1.5443,0.022,0.3885
0.33333,0.9253,1.5422,0.0275,0.3909
0.66667,0.9427,1.536,0.0411,0.3983
1.0,0.9715,1.5258,0.0604,0.4107
1.33333,1.0114,1.512,0.085,0.4281
1.66667,1.062,1.495,0.1147,0.4504
2.0,1.123,1.4756,0.1492,0.4776
2.33333,1.194,1.4543,0.1881,0.5094
2.66667,1.2743,1.432,0.2309,0.5453
3.0,1.3636,1.4095,0.2768,0.5848
3.33333,1.4613,1.3877,0.3248,0.6269
3.66667,1.5669,1.3675,0.3738,0.6709
4.0,1.6799,1.3497,0.4228,0.7156
4.33333,1.7998,1.335,0.4703,0.7599
4.66667,1.926,1.3241,0.5149,0.8022
5.0,2.0581,1.3176,0.5548,0.8413
