Field,Poly,0.4861,0.5876,0.6563
0.0,0.63,0.5464,0.2519,0.9104
1.4,0.6369,0.5536,0.2549,0.9091
2.8,0.6562,0.5745,0.2635,0.9053
4.2,0.6847,0.6073,0.2778,0.8996
5.6,0.718,0.6497,0.2972,0.8925
7.0,0.7512,0.699,0.3209,0.8849
8.4,0.7797,0.7528,0.3476,0.8772
9.8,0.7996,0.8094,0.3755,0.8696
11.2,0.8087,0.8677,0.4022,0.8608
12.6,0.8085,0.9292,0.4251,0.8484
14.0,0.8086,1.0,0.4432,0.8273
15.4,0.8359,1.0955,0.4605,0.7909
16.8,0.9433,1.2476,0.4968,0.7317
18.2,1.2017,1.511,0.6013,0.65
19.6,1.6758,1.9636,0.8476,0.5884
21.0,2.4282,2.7039,1.3085,0.7062
