Field,Poly,0.4861,0.5876,0.6563
0.0,0.0150593,0.014253334,0.017997398,0.012380781
7.3333333,0.019190373,0.014891029,0.018145704,0.012531226
14.666667,0.028657702,0.016865797,0.018572169,0.012999173
22.0,0.040889049,0.020247306,0.019195802,0.013794391
29.333333,0.05536529,0.02497962,0.01983838,0.014862561
36.666667,0.072152144,0.030948982,0.02027266,0.016135744
44.0,0.091392107,0.038173351,0.020453181,0.017764703
51.333333,0.11312427,0.046981733,0.021046681,0.020483325
58.666667,0.13714186,0.058087605,0.024076214,0.025742142
66.0,0.1627936,0.072447272,0.032192251,0.03509252
73.333333,0.18866855,0.090845742,0.046531486,0.049381046
80.666667,0.21209852,0.11327801,0.066556537,0.068578064
88.0,0.22844086,0.13824152,0.090680728,0.091714293
95.333333,0.23055352,0.16225163,0.11604617,0.11651283
102.66667,0.21299802,0.18228644,0.13930322,0.13952934
110.0,0.2188494,0.2195754,0.16866743,0.16309824
