Field,Poly,0.4861,0.5876,0.6563
0.0,1.4383,2.0955,1.0152,0.8856
0.25333,1.4414,2.0989,1.0171,0.8868
0.50667,1.4508,2.1092,1.0228,0.8902
0.76,1.4663,2.1262,1.0323,0.896
1.01333,1.4878,2.1498,1.0456,0.9042
1.26667,1.5152,2.18,1.0627,0.9148
1.52,1.5481,2.2167,1.0837,0.928
1.77333,1.5864,2.2595,1.1085,0.9438
2.02667,1.6297,2.3083,1.137,0.9623
2.28,1.6778,2.3629,1.1692,0.9835
2.53333,1.7302,2.4229,1.2051,1.0076
2.78667,1.7866,2.488,1.2445,1.0344
3.04,1.8467,2.5579,1.2873,1.064
3.29333,1.9101,2.6322,1.3332,1.0963
3.54667,1.9762,2.7105,1.382,1.1311
3.8,2.0447,2.7921,1.4334,1.1683
