Field,Poly,0.4861,0.5876,0.6563
0.0,0.1618,0.2463,0.0345,0.1291
2.0,0.1793,0.2591,0.0354,0.1195
4.0,0.2268,0.2973,0.0534,0.0912
6.0,0.2963,0.3602,0.1,0.0477
8.0,0.3831,0.4459,0.1693,0.0366
10.0,0.4843,0.5517,0.2565,0.1079
12.0,0.5973,0.6742,0.3576,0.1978
14.0,0.7189,0.809,0.4687,0.2973
16.0,0.8454,0.9514,0.5855,0.402
18.0,0.9728,1.0961,0.7032,0.5074
20.0,1.0968,1.2381,0.8173,0.6093
22.0,1.2142,1.3733,0.9237,0.704
24.0,1.3248,1.5016,1.0211,0.7903
26.0,1.4354,1.6309,1.1146,0.8727
28.0,1.569,1.789,1.2249,0.9699
30.0,1.7833,2.0443,1.4047,1.1291
