Field,Poly,0.4861,0.5876,0.6563
0.0,1.0559,1.2483,0.9498,0.9404
1.4,1.0762,1.2611,0.9501,0.9312
2.8,1.1384,1.3021,0.9552,0.9072
4.2,1.2447,1.3773,0.9766,0.88
5.6,1.395,1.4913,1.0281,0.8674
7.0,1.5847,1.6433,1.1189,0.8887
8.4,1.8049,1.8254,1.2481,0.9552
9.8,2.0435,2.0234,1.4052,1.0643
11.2,2.2869,2.2203,1.5745,1.2017
12.6,2.5215,2.3979,1.7389,1.3494
14.0,2.7356,2.54,1.8834,1.4915
15.4,2.9214,2.6358,1.9978,1.6175
16.8,3.0784,2.6851,2.0805,1.7264
18.2,3.2186,2.7097,2.1465,1.8319
19.6,3.3741,2.7693,2.2386,1.9707
21.0,3.6048,2.9769,2.4367,2.2066
