Field,Poly,0.4861,0.5876,0.6563
0.0,1.9657,2.5562,1.9671,1.0899
0.94667,1.948,2.5357,1.944,1.0679
1.89333,1.9059,2.4908,1.8896,1.0166
2.84,1.8655,2.4525,1.8321,0.9662
3.78667,1.8468,2.4414,1.7904,0.9365
4.73333,1.8553,2.464,1.7694,0.9295
5.68,1.8939,2.5303,1.7737,0.942
6.62667,1.979,2.6739,1.82,0.9756
7.57333,2.1577,2.9668,1.9447,1.0471
8.52,2.5272,3.5354,2.2211,1.222
9.46667,3.2533,4.5803,2.7847,1.6441
10.41333,4.5847,6.4052,3.8461,2.5054
11.36,6.8938,9.4842,5.7159,4.0428
12.30667,10.7715,14.5793,8.8808,6.6325
13.25333,17.1708,22.895,14.1404,10.9262
14.2,27.6826,36.3586,22.8988,18.1228
