Field,Poly,0.4861,0.5876,0.6563
0.0,0.1437,0.0234,0.1512,0.1962
6.2,0.2481,0.0251,0.153,0.1979
12.4,0.4281,0.0399,0.1595,0.2036
18.6,0.6188,0.0751,0.1741,0.2155
24.8,0.8101,0.1288,0.2008,0.2363
31.0,0.9994,0.2001,0.2428,0.2687
37.2,1.186,0.2892,0.3012,0.3148
43.4,1.3704,0.3968,0.3767,0.3756
49.6,1.5539,0.524,0.4692,0.4518
55.8,1.7388,0.672,0.5793,0.5437
62.0,1.9279,0.8421,0.7076,0.652
68.2,2.1244,1.0356,0.8547,0.777
74.4,2.3312,1.253,1.0206,0.9187
80.6,2.5498,1.493,1.2038,1.0753
86.8,2.7772,1.7494,1.3982,1.241
93.0,3.0032,2.0086,1.5898,1.4023
