Field,Poly,0.4861,0.5876,0.6563
0.0,2.8463,3.9822,2.005,2.1039
1.4,2.8614,3.9668,2.0041,2.1096
2.8,2.9046,3.9201,2.0019,2.1271
4.2,2.9703,3.8396,1.9992,2.1579
5.6,3.0499,3.7219,1.9981,2.2045
7.0,3.1337,3.5619,2.0016,2.2698
8.4,3.2114,3.3538,2.0142,2.3572
9.8,3.2742,3.0917,2.0431,2.4706
11.2,3.3172,2.7732,2.1,2.6154
12.6,3.3439,2.4102,2.2056,2.8007
14.0,3.3766,2.0653,2.3949,3.0433
15.4,3.4735,1.9384,2.7227,3.3733
16.8,3.7468,2.3681,3.2629,3.8403
18.2,4.3582,3.4938,4.1003,4.5152
19.6,5.4692,5.2603,5.3223,5.4865
21.0,7.1963,7.6648,7.0161,6.8508
