Field,Poly,0.4861,0.5876,0.6563
0.0,4.2948,4.809,2.9945,4.8211
1.4,4.4765,5.0265,3.1749,4.9735
2.8,5.0113,5.6551,3.7049,5.4306
4.2,5.8798,6.649,4.5664,6.1933
5.6,7.0712,7.9784,5.7522,7.2642
7.0,8.5857,9.6381,7.2644,8.6454
8.4,10.4251,11.6346,9.1022,10.3327
9.8,12.5811,13.9695,11.2514,12.3084
11.2,15.0275,16.6278,13.6779,14.5362
12.6,17.7217,19.5804,16.3271,16.9593
14.0,20.6218,22.8091,19.1365,19.5073
15.4,23.7379,26.3773,22.075,22.1237
16.8,27.2466,30.5816,25.2333,24.8321
18.2,31.7028,36.2119,29.0023,27.8751
19.6,38.327,44.8645,34.3297,31.9386
21.0,49.2453,59.1786,42.9296,38.3816
