Field,Poly,0.4861,0.5876,0.6563
0.0,1.6348,1.8488,1.4593,1.5716
1.46667,1.6444,1.8584,1.4609,1.5594
2.93333,1.6772,1.8917,1.4702,1.5264
4.4,1.7434,1.9605,1.4989,1.4828
5.86667,1.8545,2.0778,1.5619,1.445
7.33333,2.0161,2.2503,1.6692,1.4315
8.8,2.2245,2.4732,1.8206,1.4569
10.26667,2.4656,2.7295,2.0031,1.5234
11.73333,2.7179,2.9927,2.1937,1.6175
13.2,2.9556,3.2309,2.3636,1.7137
14.66667,3.1515,3.4098,2.4809,1.7805
16.13333,3.2814,3.4976,2.5135,1.7867
17.6,3.3322,3.4747,2.4362,1.7103
19.06667,3.3204,3.3589,2.2499,1.5633
20.53333,3.3322,3.2678,2.0449,1.469
22.0,3.5806,3.5152,2.1402,1.7616
