Field,Poly,0.4861,0.5876,0.6563
0.0,3.2908,4.5728,2.3359,2.474
1.46667,3.2911,4.5973,2.3246,2.4388
2.93333,3.3037,4.6788,2.3066,2.345
4.4,3.3598,4.838,2.3275,2.2297
5.86667,3.5007,5.0982,2.4495,2.1586
7.33333,3.7597,5.4723,2.7209,2.2135
8.8,4.1438,5.9515,3.1465,2.4493
10.26667,4.6263,6.5004,3.6866,2.8546
11.73333,5.1514,7.0578,4.2751,3.3647
13.2,5.6415,7.5371,4.8317,3.8952
14.66667,5.9988,7.8248,5.2615,4.3552
16.13333,6.1021,7.7735,5.4488,4.6447
17.6,5.7991,7.1882,5.2461,4.6487
19.06667,4.908,5.8081,4.462,4.2438
20.53333,3.3632,3.3767,2.9197,3.4141
22.0,3.257,2.9801,2.2957,3.2507
